YEAR,DAYOFYR,DATE,statWeek,fishWheel,TIME,SEX,FL_cm,FL_mm,AGE,STAGE
1994,178,27-Jun-94,27,2,1905,M,64,640,52,Adult
1994,178,27-Jun-94,27,2,1905,F,65,650,52,Adult
1994,178,27-Jun-94,27,2,1915,F,61,610,52,Adult
1994,178,27-Jun-94,27,2,1917,F,63,630,52,Adult
1994,179,28-Jun-94,27,1,900,F,62,620,52,Adult
1994,179,28-Jun-94,27,1,900,F,66,660,52,Adult
1994,179,28-Jun-94,27,1,900,M,64,640,52,Adult
1994,179,28-Jun-94,27,1,900,F,66,660,52,Adult
1994,180,29-Jun-94,27,2,810,M,64,640,52,Adult
1994,180,29-Jun-94,27,2,810,F,58,580,52,Adult
1994,180,29-Jun-94,27,2,810,F,63,630,52,Adult
1994,180,29-Jun-94,27,2,810,M,70,700,52,Adult
1994,181,30-Jun-94,27,2,820,M,58,580,52,Adult
1994,181,30-Jun-94,27,2,820,M,67,670,52,Adult
1994,181,30-Jun-94,27,2,820,M,63,630,52,Adult
1994,182,01-Jul-94,27,2,1037,F,61,610,52,Adult
1994,182,01-Jul-94,27,1,1103,M,55,550,52,Adult
1994,183,02-Jul-94,27,2,1051,F,56,560,52,Adult
1994,183,02-Jul-94,27,2,1051,F,57,570,52,Adult
1994,183,02-Jul-94,27,2,1051,M,55,550,52,Adult
1994,184,03-Jul-94,28,1,1930,F,63,630,52,Adult
1994,185,04-Jul-94,28,1,1135,F,52,520,52,Adult
1994,186,05-Jul-94,28,1,1055,M,64,640,52,Adult
1994,186,05-Jul-94,28,1,1055,M,66,660,52,Adult
1994,186,05-Jul-94,28,1,1055,F,69,690,52,Adult
1994,187,06-Jul-94,28,1,1130,F,62,620,52,Adult
1994,188,07-Jul-94,28,1,1130,F,65,650,52,Adult
1994,188,07-Jul-94,28,1,1130,M,67,670,52,Adult
1994,188,07-Jul-94,28,1,1130,F,64,640,52,Adult
1994,188,07-Jul-94,28,1,1130,F,70,700,52,Adult
1994,188,07-Jul-94,28,1,1130,M,64,640,52,Adult
1994,189,08-Jul-94,28,1,1005,F,64,640,52,Adult
1994,189,08-Jul-94,28,1,1005,M,68,680,52,Adult
1994,190,09-Jul-94,28,2,1000,M,67,670,52,Adult
1994,190,09-Jul-94,28,2,1000,M,63,630,52,Adult
1994,190,09-Jul-94,28,2,1000,F,61,610,52,Adult
1994,190,09-Jul-94,28,2,1000,M,64,640,52,Adult
1994,191,10-Jul-94,29,1,930,M,67,670,52,Adult
1994,191,10-Jul-94,29,1,930,F,66,660,52,Adult
1994,192,11-Jul-94,29,1,1020,M,65,650,52,Adult
1994,192,11-Jul-94,29,1,1020,M,65,650,52,Adult
1994,193,12-Jul-94,29,1,930,M,66,660,52,Adult
1994,193,12-Jul-94,29,1,930,M,51,510,52,Adult
1994,193,12-Jul-94,29,1,930,M,70,700,52,Adult
1994,193,12-Jul-94,29,1,930,F,62,620,52,Adult
1994,195,14-Jul-94,29,1,1700,F,69,690,52,Adult
1994,195,14-Jul-94,29,1,1700,M,70,700,52,Adult
1994,195,14-Jul-94,29,1,1700,F,65,650,52,Adult
1994,195,14-Jul-94,29,1,1700,F,67,670,52,Adult
1994,196,15-Jul-94,29,1,830,F,67,670,52,Adult
1994,197,16-Jul-94,29,1,1800,M,54,540,52,Adult
1994,197,16-Jul-94,29,1,1800,M,67,670,52,Adult
1994,197,16-Jul-94,29,1,1800,M,62,620,52,Adult
1994,198,17-Jul-94,30,1,1920,F,56,560,52,Adult
1994,199,18-Jul-94,30,1,900,F,60,600,52,Adult
1994,201,20-Jul-94,30,1,800,F,55,550,52,Adult
1994,203,22-Jul-94,30,1,830,M,66,660,52,Adult
1994,203,22-Jul-94,30,1,830,M,63,630,52,Adult
1994,203,22-Jul-94,30,1,830,F,62,620,52,Adult
1994,204,23-Jul-94,30,1,930,M,68,680,52,Adult
1994,205,24-Jul-94,31,2,1000,F,64,640,52,Adult
1994,206,25-Jul-94,31,2,830,M,65,650,52,Adult
1994,206,25-Jul-94,31,2,830,F,59,590,52,Adult
1994,207,26-Jul-94,31,2,810,M,65,650,52,Adult
1994,207,26-Jul-94,31,2,810,F,64,640,52,Adult
1994,208,27-Jul-94,31,2,815,M,60,600,52,Adult
1994,208,27-Jul-94,31,2,815,M,61,610,52,Adult
1994,208,27-Jul-94,31,2,815,F,67,670,52,Adult
1994,209,28-Jul-94,31,2,900,M,63,630,52,Adult
1994,209,28-Jul-94,31,2,900,M,64,640,52,Adult
1994,209,28-Jul-94,31,2,900,M,66,660,52,Adult
1994,209,28-Jul-94,31,2,900,M,63,630,52,Adult
1994,210,29-Jul-94,31,1,830,F,57,570,52,Adult
1994,213,01-Aug-94,32,2,1000,M,79,790,52,Adult
1994,214,02-Aug-94,32,2,800,F,66,660,52,Adult
1994,214,02-Aug-94,32,2,800,M,68,680,52,Adult
1994,215,03-Aug-94,32,1,830,F,62,620,52,Adult
1994,215,03-Aug-94,32,2,900,M,63,630,52,Adult
1994,216,04-Aug-94,32,1,830,F,58,580,52,Adult
1994,216,04-Aug-94,32,1,830,M,66,660,52,Adult
1994,218,06-Aug-94,32,2,930,M,63,630,52,Adult
1994,220,08-Aug-94,33,2,1000,F,57,570,52,Adult
1994,223,11-Aug-94,33,2,700,M,55,550,52,Adult
1994,223,11-Aug-94,33,2,700,M,60,600,52,Adult
1994,224,12-Aug-94,33,2,705,M,63,630,52,Adult
1994,233,21-Aug-94,35,2,900,F,62,620,52,Adult
1994,233,21-Aug-94,35,2,900,F,65,650,52,Adult
1994,234,22-Aug-94,35,2,1800,F,60,600,52,Adult
1994,241,29-Aug-94,36,2,900,M,68,680,52,Adult
1994,242,30-Aug-94,36,2,840,M,64,640,52,Adult
1994,242,30-Aug-94,36,2,840,M,63,630,52,Adult
1994,243,31-Aug-94,36,1,920,F,59,590,52,Adult
1994,161,10-Jun-94,24,1,845,F,60,600,52,Adult
1994,162,11-Jun-94,24,2,2127,M,60,600,52,Adult
1994,163,12-Jun-94,25,2,1020,M,65,650,52,Adult
1994,165,14-Jun-94,25,1,830,F,60,600,52,Adult
1994,165,14-Jun-94,25,1,850,F,58,580,52,Adult
1994,167,16-Jun-94,25,1,830,F,63,630,52,Adult
1994,167,16-Jun-94,25,2,911,F,59,590,52,Adult
1994,167,16-Jun-94,25,2,1705,F,62,620,52,Adult
1994,167,16-Jun-94,25,2,1705,M,59,590,52,Adult
1994,168,17-Jun-94,25,1,1700,F,59,590,52,Adult
1994,168,17-Jun-94,25,2,1725,F,56,560,52,Adult
1994,168,17-Jun-94,25,2,1735,M,61,610,52,Adult
1994,169,18-Jun-94,25,2,945,M,59,590,52,Adult
1994,169,18-Jun-94,25,2,945,F,66,660,52,Adult
1994,170,19-Jun-94,26,2,1130,F,60,600,52,Adult
1994,170,19-Jun-94,26,2,1140,F,60,600,52,Adult
1994,170,19-Jun-94,26,2,1235,M,51,510,52,Adult
1994,170,19-Jun-94,26,2,1242,M,67,670,52,Adult
1994,171,20-Jun-94,26,1,1000,M,61,610,52,Adult
1994,171,20-Jun-94,26,2,1050,M,56,560,52,Adult
1994,171,20-Jun-94,26,2,1838,M,61,610,52,Adult
1994,172,21-Jun-94,26,2,953,F,63,630,52,Adult
1994,173,22-Jun-94,26,2,953,F,58,580,52,Adult
1994,173,22-Jun-94,26,2,953,M,63,630,52,Adult
1994,173,22-Jun-94,26,2,953,M,69,690,52,Adult
1994,174,23-Jun-94,26,2,1020,M,68,680,52,Adult
1994,174,23-Jun-94,26,1,1150,F,63,630,52,Adult
1994,175,24-Jun-94,26,2,715,F,58,580,52,Adult
1994,175,24-Jun-94,26,2,715,F,53,530,52,Adult
1994,175,24-Jun-94,26,2,715,F,62,620,52,Adult
1994,178,27-Jun-94,27,1,1800,M,65,650,52,Adult
1994,178,27-Jun-94,27,1,1800,F,61,610,52,Adult
1994,179,28-Jun-94,27,1,900,M,62,620,52,Adult
1994,179,28-Jun-94,27,1,1010,M,65,650,52,Adult
1994,179,28-Jun-94,27,1,1012,M,67,670,52,Adult
1994,180,29-Jun-94,27,2,810,M,58,580,52,Adult
1994,180,29-Jun-94,27,2,810,F,65,650,52,Adult
1994,181,30-Jun-94,27,2,820,M,65,650,52,Adult
1994,181,30-Jun-94,27,2,820,F,63,630,52,Adult
1994,182,01-Jul-94,27,2,1037,F,61,610,52,Adult
1994,183,02-Jul-94,27,2,1051,M,65,650,52,Adult
1994,183,02-Jul-94,27,2,1051,M,66,660,52,Adult
1994,184,03-Jul-94,28,1,1930,F,61,610,52,Adult
1994,185,04-Jul-94,28,1,1135,M,69,690,52,Adult
1994,185,04-Jul-94,28,1,1135,F,66,660,52,Adult
1994,185,04-Jul-94,28,1,1135,F,56,560,52,Adult
1994,186,05-Jul-94,28,1,1055,F,68,680,52,Adult
1994,187,06-Jul-94,28,1,1130,M,63,630,52,Adult
1994,189,08-Jul-94,28,1,1005,F,64,640,52,Adult
1994,190,09-Jul-94,28,2,1000,M,61,610,52,Adult
1994,191,10-Jul-94,29,1,930,F,68,680,52,Adult
1994,191,10-Jul-94,29,1,930,F,59,590,52,Adult
1994,192,11-Jul-94,29,1,1020,M,63,630,52,Adult
1994,193,12-Jul-94,29,1,930,M,66,660,52,Adult
1994,193,12-Jul-94,29,1,930,F,58,580,52,Adult
1994,193,12-Jul-94,29,1,930,M,65,650,52,Adult
1994,195,14-Jul-94,29,1,1700,F,60,600,52,Adult
1994,195,14-Jul-94,29,1,1700,M,59,590,52,Adult
1994,198,17-Jul-94,30,1,1920,M,67,670,52,Adult
1994,205,24-Jul-94,31,2,1000,M,66,660,52,Adult
1994,205,24-Jul-94,31,2,1000,M,70,700,52,Adult
1994,205,24-Jul-94,31,2,1110,M,68,680,52,Adult
1994,206,25-Jul-94,31,2,830,M,70,700,52,Adult
1994,206,25-Jul-94,31,2,830,F,61,610,52,Adult
1994,207,26-Jul-94,31,2,810,F,67,670,52,Adult
1994,207,26-Jul-94,31,2,810,M,69,690,52,Adult
1994,208,27-Jul-94,31,2,815,M,65,650,52,Adult
1994,208,27-Jul-94,31,2,815,F,59,590,52,Adult
1994,209,28-Jul-94,31,2,900,M,65,650,52,Adult
1994,210,29-Jul-94,31,2,920,M,59,590,52,Adult
1994,212,31-Jul-94,32,1,945,F,61,610,52,Adult
1994,214,02-Aug-94,32,2,800,F,60,600,52,Adult
1994,214,02-Aug-94,32,2,800,F,60,600,52,Adult
1994,215,03-Aug-94,32,1,830,F,60,600,52,Adult
1994,215,03-Aug-94,32,1,830,M,68,680,52,Adult
1994,215,03-Aug-94,32,2,900,M,61,610,52,Adult
1994,217,05-Aug-94,32,2,1000,M,64,640,52,Adult
1994,217,05-Aug-94,32,2,1000,F,58,580,52,Adult
1994,217,05-Aug-94,32,2,1000,F,61,610,52,Adult
1994,218,06-Aug-94,32,2,930,F,62,620,52,Adult
1994,218,06-Aug-94,32,2,930,M,53,530,52,Adult
1994,219,07-Aug-94,33,1,1915,F,67,670,52,Adult
1994,220,08-Aug-94,33,2,1000,M,67,670,52,Adult
1994,220,08-Aug-94,33,2,1000,F,65,650,52,Adult
1994,220,08-Aug-94,33,2,1000,F,58,580,52,Adult
1994,220,08-Aug-94,33,2,1000,M,59,590,52,Adult
1994,220,08-Aug-94,33,2,1000,M,64,640,52,Adult
1994,223,11-Aug-94,33,2,700,M,60,600,52,Adult
1994,223,11-Aug-94,33,2,700,M,58,580,52,Adult
1994,223,11-Aug-94,33,2,700,F,64,640,52,Adult
1994,227,15-Aug-94,34,2,1701,M,67,670,52,Adult
1994,228,16-Aug-94,34,2,706,M,63,630,52,Adult
1994,228,16-Aug-94,34,2,910,M,65,650,52,Adult
1994,229,17-Aug-94,34,2,726,F,62,620,52,Adult
1994,231,19-Aug-94,34,2,715,F,63,630,52,Adult
1994,232,20-Aug-94,34,2,715,F,62,620,52,Adult
1994,233,21-Aug-94,35,2,900,F,62,620,52,Adult
1994,234,22-Aug-94,35,2,1800,F,64,640,52,Adult
1994,235,23-Aug-94,35,2,801,F,61,610,52,Adult
1994,240,28-Aug-94,36,2,801,M,61,610,52,Adult
1994,241,29-Aug-94,36,1,951,M,66,660,52,Adult
1994,243,31-Aug-94,36,1,920,F,62,620,52,Adult
1994,167,16-Jun-94,25,2,911,F,55,550,52,Adult
1994,167,16-Jun-94,25,2,1705,M,63,630,52,Adult
1994,168,17-Jun-94,25,2,1145,F,51,510,52,Adult
1994,168,17-Jun-94,25,2,1710,F,60,600,52,Adult
1994,169,18-Jun-94,25,1,1515,F,64,640,52,Adult
1994,170,19-Jun-94,26,1,1900,M,65,650,52,Adult
1994,171,20-Jun-94,26,2,1050,M,66,660,52,Adult
1994,172,21-Jun-94,26,2,932,M,61,610,52,Adult
1994,172,21-Jun-94,26,2,945,F,58,580,52,Adult
1994,173,22-Jun-94,26,1,900,F,64,640,52,Adult
1994,173,22-Jun-94,26,1,900,F,62,620,52,Adult
1994,173,22-Jun-94,26,1,900,F,60,600,52,Adult
1994,174,23-Jun-94,26,2,1114,F,62,620,52,Adult
1994,174,23-Jun-94,26,1,1130,F,60,600,52,Adult
1994,174,23-Jun-94,26,1,1130,F,62,620,52,Adult
1994,175,24-Jun-94,26,2,715,F,60,600,52,Adult
1994,175,24-Jun-94,26,2,715,M,65,650,52,Adult
1994,175,24-Jun-94,26,2,715,F,63,630,52,Adult
1994,178,27-Jun-94,27,1,1800,F,64,640,52,Adult
1994,179,28-Jun-94,27,1,900,M,57,570,52,Adult
1994,180,29-Jun-94,27,2,810,F,60,600,52,Adult
1994,181,30-Jun-94,27,2,820,M,64,640,52,Adult
1994,181,30-Jun-94,27,2,915,M,65,650,52,Adult
1994,182,01-Jul-94,27,2,1050,M,62,620,52,Adult
1994,184,03-Jul-94,28,1,1930,M,63,630,52,Adult
1994,184,03-Jul-94,28,1,1930,M,68,680,52,Adult
1994,186,05-Jul-94,28,1,1055,F,60,600,52,Adult
1994,186,05-Jul-94,28,1,1055,F,65,650,52,Adult
1994,186,05-Jul-94,28,1,1055,M,62,620,52,Adult
1994,187,06-Jul-94,28,1,1130,M,66,660,52,Adult
1994,188,07-Jul-94,28,1,1130,M,65,650,52,Adult
1994,189,08-Jul-94,28,1,1005,F,66,660,52,Adult
1994,190,09-Jul-94,28,2,1000,M,65,650,52,Adult
1994,190,09-Jul-94,28,2,1000,M,66,660,52,Adult
1994,190,09-Jul-94,28,2,1000,M,66,660,52,Adult
1994,190,09-Jul-94,28,2,1000,F,59,590,52,Adult
1994,191,10-Jul-94,29,1,930,F,66,660,52,Adult
1994,196,15-Jul-94,29,1,830,M,65,650,52,Adult
1994,198,17-Jul-94,30,1,1920,M,59,590,52,Adult
1994,201,20-Jul-94,30,1,800,F,60,600,52,Adult
1994,206,25-Jul-94,31,2,830,F,62,620,52,Adult
1994,207,26-Jul-94,31,2,810,M,64,640,52,Adult
1994,207,26-Jul-94,31,2,810,M,63,630,52,Adult
1994,209,28-Jul-94,31,2,900,M,54,540,52,Adult
1994,209,28-Jul-94,31,2,900,F,58,580,52,Adult
1994,209,28-Jul-94,31,2,900,M,59,590,52,Adult
1994,210,29-Jul-94,31,1,830,M,63,630,52,Adult
1994,213,01-Aug-94,32,2,1000,M,70,700,52,Adult
1994,215,03-Aug-94,32,1,830,M,70,700,52,Adult
1994,216,04-Aug-94,32,1,830,M,66,660,52,Adult
1994,218,06-Aug-94,32,2,930,F,57,570,52,Adult
1994,222,10-Aug-94,33,1,800,F,61,610,52,Adult
1994,228,16-Aug-94,34,2,706,F,58,580,52,Adult
1994,233,21-Aug-94,35,2,900,M,64,640,52,Adult
1994,241,29-Aug-94,36,1,1835,M,65,650,52,Adult
1994,242,30-Aug-94,36,2,840,M,60,600,52,Adult
1994,164,13-Jun-94,25,2,1010,F,64,640,52,Adult
1994,165,14-Jun-94,25,2,907,F,60,600,52,Adult
1994,166,15-Jun-94,25,2,900,F,64,640,52,Adult
1994,167,16-Jun-94,25,2,911,M,67,670,52,Adult
1994,168,17-Jun-94,25,1,1000,M,60,600,52,Adult
1994,168,17-Jun-94,25,2,1105,F,60,600,52,Adult
1994,169,18-Jun-94,25,2,945,F,69,690,52,Adult
1994,169,18-Jun-94,25,2,945,F,67,670,52,Adult
1994,170,19-Jun-94,26,1,1000,F,63,630,52,Adult
1994,170,19-Jun-94,26,2,1915,M,66,660,52,Adult
1994,171,20-Jun-94,26,2,1813,M,62,620,52,Adult
1994,172,21-Jun-94,26,1,850,F,60,600,52,Adult
1994,172,21-Jun-94,26,2,1001,M,58,580,52,Adult
1994,173,22-Jun-94,26,2,953,F,63,630,52,Adult
1994,174,23-Jun-94,26,2,845,F,60,600,52,Adult
1994,174,23-Jun-94,26,2,1015,M,62,620,52,Adult
1994,179,28-Jun-94,27,1,900,M,63,630,52,Adult
1994,181,30-Jun-94,27,2,820,M,64,640,52,Adult
1994,183,02-Jul-94,27,2,1051,F,63,630,52,Adult
1994,186,05-Jul-94,28,1,1055,F,66,660,52,Adult
1994,189,08-Jul-94,28,1,1005,F,71,710,52,Adult
1994,190,09-Jul-94,28,2,1000,M,64,640,52,Adult
1994,191,10-Jul-94,29,1,930,F,59,590,52,Adult
1994,196,15-Jul-94,29,1,830,M,67,670,52,Adult
1994,196,15-Jul-94,29,1,830,M,70,700,52,Adult
1994,197,16-Jul-94,29,1,1800,M,65,650,52,Adult
1994,203,22-Jul-94,30,2,900,F,60,600,52,Adult
1994,204,23-Jul-94,30,1,930,M,63,630,52,Adult
1994,206,25-Jul-94,31,2,830,M,60,600,52,Adult
1994,207,26-Jul-94,31,2,810,M,62,620,52,Adult
1994,209,28-Jul-94,31,2,900,M,58,580,52,Adult
1994,209,28-Jul-94,31,2,900,M,64,640,52,Adult
1994,213,01-Aug-94,32,2,1000,M,61,610,52,Adult
1994,221,09-Aug-94,33,2,916,M,64,640,52,Adult
1994,231,19-Aug-94,34,2,715,M,64,640,52,Adult
1994,243,31-Aug-94,36,1,920,F,62,620,52,Adult
1994,244,01-Sep-94,36,1,855,M,68,680,52,Adult
1994,162,11-Jun-94,24,2,1045,F,60,600,52,Adult
1994,162,11-Jun-94,24,2,2132,F,63,630,52,Adult
1994,166,15-Jun-94,25,2,900,F,59,590,52,Adult
1994,168,17-Jun-94,25,2,1140,F,57,570,52,Adult
1994,170,19-Jun-94,26,1,1900,F,64,640,52,Adult
1994,171,20-Jun-94,26,2,1050,M,65,650,52,Adult
1994,171,20-Jun-94,26,2,1813,F,63,630,52,Adult
1994,173,22-Jun-94,26,2,953,M,62,620,52,Adult
1994,173,22-Jun-94,26,2,953,F,59,590,52,Adult
1994,173,22-Jun-94,26,2,953,F,56,560,52,Adult
1994,175,24-Jun-94,26,2,715,F,62,620,52,Adult
1994,178,27-Jun-94,27,2,1905,F,64,640,52,Adult
1994,180,29-Jun-94,27,2,810,M,64,640,52,Adult
1994,185,04-Jul-94,28,1,1135,F,68,680,52,Adult
1994,186,05-Jul-94,28,1,1055,F,65,650,52,Adult
1994,187,06-Jul-94,28,1,1130,M,68,680,52,Adult
1994,193,12-Jul-94,29,1,930,F,59,590,52,Adult
1994,211,30-Jul-94,31,1,900,M,65,650,52,Adult
1994,213,01-Aug-94,32,2,1000,F,63,630,52,Adult
1994,221,09-Aug-94,33,2,916,F,61,610,52,Adult
1994,223,11-Aug-94,33,2,700,F,65,650,52,Adult
1994,224,12-Aug-94,33,2,705,M,68,680,52,Adult
1994,224,12-Aug-94,33,2,705,F,60,600,52,Adult
1994,228,16-Aug-94,34,2,706,M,65,650,52,Adult
1994,230,18-Aug-94,34,2,803,M,71,710,52,Adult
1994,231,19-Aug-94,34,2,715,M,62,620,52,Adult
1994,234,22-Aug-94,35,2,1800,F,62,620,52,Adult
1994,238,26-Aug-94,35,2,1600,M,61,610,52,Adult
1994,242,30-Aug-94,36,1,1825,F,66,660,52,Adult
1994,168,17-Jun-94,25,1,1705,F,61,610,52,Adult
1994,169,18-Jun-94,25,1,900,M,68,680,52,Adult
1994,169,18-Jun-94,25,2,1550,F,64,640,52,Adult
1994,170,19-Jun-94,26,1,1040,M,66,660,52,Adult
1994,170,19-Jun-94,26,2,1915,F,58,580,52,Adult
1994,171,20-Jun-94,26,2,1050,F,63,630,52,Adult
1994,172,21-Jun-94,26,2,1015,F,62,620,52,Adult
1994,174,23-Jun-94,26,2,1020,F,61,610,52,Adult
1994,175,24-Jun-94,26,2,715,M,63,630,52,Adult
1994,183,02-Jul-94,27,2,1051,F,64,640,52,Adult
1994,184,03-Jul-94,28,1,1930,F,60,600,52,Adult
1994,190,09-Jul-94,28,2,1000,M,66,660,52,Adult
1994,214,02-Aug-94,32,2,800,M,66,660,52,Adult
1994,217,05-Aug-94,32,2,1000,F,55,550,52,Adult
1994,239,27-Aug-94,35,1,935,M,70,700,52,Adult
1994,239,27-Aug-94,35,1,935,F,69,690,52,Adult
1994,168,17-Jun-94,25,2,1155,F,59,590,52,Adult
1994,173,22-Jun-94,26,2,953,M,64,640,52,Adult
1994,174,23-Jun-94,26,1,1130,M,62,620,52,Adult
1994,182,01-Jul-94,27,2,1050,M,61,610,52,Adult
1994,188,07-Jul-94,28,1,1130,F,61,610,52,Adult
1994,228,16-Aug-94,34,2,706,M,63,630,52,Adult
1994,238,26-Aug-94,35,2,1600,M,66,660,52,Adult
1994,214,02-Aug-94,32,2,800,F,67,670,52,Adult
1994,224,12-Aug-94,33,2,705,M,67,670,52,Adult
1994,240,28-Aug-94,36,1,1011,M,61,610,52,Adult
1994,167,16-Jun-94,25,2,1705,M,64,640,52,Adult
1994,170,19-Jun-94,26,2,1235,M,71,710,52,Adult
1994,172,21-Jun-94,26,2,942,F,60,600,52,Adult
1994,172,21-Jun-94,26,1,916,F,64,640,52,Adult
1994,187,06-Jul-94,28,1,1130,M,68,680,52,Adult
1994,188,07-Jul-94,28,1,1130,F,60,600,52,Adult
1994,215,03-Aug-94,32,1,830,F,58,580,53,Adult
1994,215,03-Aug-94,32,1,830,F,64,640,53,Adult
1994,221,09-Aug-94,33,2,916,F,62,620,53,Adult
1994,238,26-Aug-94,35,1,1715,M,64,640,53,Adult
1994,215,03-Aug-94,32,2,900,F,52,520,53,Adult
1994,221,09-Aug-94,33,1,800,M,57,570,53,Adult
1994,221,09-Aug-94,33,2,916,F,61,610,53,Adult
1994,222,10-Aug-94,33,2,935,F,54,540,53,Adult
1994,227,15-Aug-94,34,2,1701,M,67,670,53,Adult
1994,244,01-Sep-94,36,1,855,M,64,640,53,Adult
1994,173,22-Jun-94,26,2,953,F,55,550,53,Adult
1994,196,15-Jul-94,29,1,830,M,57,570,53,Adult
1994,197,16-Jul-94,29,1,1800,F,59,590,53,Adult
1994,198,17-Jul-94,30,1,1920,F,62,620,53,Adult
1994,204,23-Jul-94,30,1,930,M,56,560,53,Adult
1994,215,03-Aug-94,32,2,900,F,62,620,53,Adult
1994,216,04-Aug-94,32,1,830,M,59,590,53,Adult
1994,216,04-Aug-94,32,1,830,F,52,520,53,Adult
1994,227,15-Aug-94,34,2,1701,F,64,640,53,Adult
1994,227,15-Aug-94,34,2,1701,M,61,610,53,Adult
1994,229,17-Aug-94,34,2,726,M,62,620,53,Adult
1994,230,18-Aug-94,34,2,803,M,68,680,53,Adult
1994,230,18-Aug-94,34,2,803,F,54,540,53,Adult
1994,232,20-Aug-94,34,2,715,M,60,600,53,Adult
1994,235,23-Aug-94,35,2,801,F,59,590,53,Adult
1994,239,27-Aug-94,35,1,935,M,70,700,53,Adult
1994,241,29-Aug-94,36,1,951,M,68,680,53,Adult
1994,247,04-Sep-94,37,1,900,M,57,570,53,Adult
1994,175,24-Jun-94,26,2,715,F,55,550,53,Adult
1994,188,07-Jul-94,28,1,1130,F,56,560,53,Adult
1994,189,08-Jul-94,28,1,1005,F,62,620,53,Adult
1994,190,09-Jul-94,28,2,1000,F,59,590,53,Adult
1994,192,11-Jul-94,29,1,1020,F,54,540,53,Adult
1994,193,12-Jul-94,29,1,930,F,54,540,53,Adult
1994,198,17-Jul-94,30,1,1920,F,60,600,53,Adult
1994,199,18-Jul-94,30,1,900,F,54,540,53,Adult
1994,204,23-Jul-94,30,1,930,F,53,530,53,Adult
1994,204,23-Jul-94,30,1,930,M,58,580,53,Adult
1994,204,23-Jul-94,30,1,930,F,53,530,53,Adult
1994,205,24-Jul-94,31,2,1000,F,60,600,53,Adult
1994,205,24-Jul-94,31,2,1000,M,62,620,53,Adult
1994,205,24-Jul-94,31,2,1000,F,63,630,53,Adult
1994,207,26-Jul-94,31,2,810,F,63,630,53,Adult
1994,208,27-Jul-94,31,2,815,M,63,630,53,Adult
1994,209,28-Jul-94,31,2,900,F,56,560,53,Adult
1994,213,01-Aug-94,32,2,1000,M,59,590,53,Adult
1994,214,02-Aug-94,32,2,800,M,68,680,53,Adult
1994,214,02-Aug-94,32,2,800,F,68,680,53,Adult
1994,216,04-Aug-94,32,1,830,M,68,680,53,Adult
1994,216,04-Aug-94,32,1,830,M,58,580,53,Adult
1994,217,05-Aug-94,32,2,1000,F,64,640,53,Adult
1994,218,06-Aug-94,32,2,930,M,58,580,53,Adult
1994,218,06-Aug-94,32,2,930,F,72,720,53,Adult
1994,221,09-Aug-94,33,2,916,F,60,600,53,Adult
1994,221,09-Aug-94,33,2,916,F,60,600,53,Adult
1994,223,11-Aug-94,33,2,700,M,61,610,53,Adult
1994,223,11-Aug-94,33,2,700,F,59,590,53,Adult
1994,228,16-Aug-94,34,2,706,F,69,690,53,Adult
1994,228,16-Aug-94,34,2,706,M,60,600,53,Adult
1994,229,17-Aug-94,34,2,726,M,58,580,53,Adult
1994,229,17-Aug-94,34,2,726,F,60,600,53,Adult
1994,229,17-Aug-94,34,2,726,M,65,650,53,Adult
1994,230,18-Aug-94,34,2,803,F,62,620,53,Adult
1994,231,19-Aug-94,34,2,715,M,61,610,53,Adult
1994,231,19-Aug-94,34,2,715,M,60,600,53,Adult
1994,231,19-Aug-94,34,2,715,M,67,670,53,Adult
1994,231,19-Aug-94,34,2,715,F,67,670,53,Adult
1994,232,20-Aug-94,34,2,715,F,64,640,53,Adult
1994,232,20-Aug-94,34,2,715,F,58,580,53,Adult
1994,232,20-Aug-94,34,2,715,F,63,630,53,Adult
1994,232,20-Aug-94,34,2,715,F,66,660,53,Adult
1994,232,20-Aug-94,34,2,715,F,58,580,53,Adult
1994,233,21-Aug-94,35,2,900,M,67,670,53,Adult
1994,233,21-Aug-94,35,2,900,M,62,620,53,Adult
1994,234,22-Aug-94,35,2,1800,F,60,600,53,Adult
1994,234,22-Aug-94,35,2,1800,M,65,650,53,Adult
1994,239,27-Aug-94,35,2,831,M,63,630,53,Adult
1994,239,27-Aug-94,35,1,1902,M,63,630,53,Adult
1994,240,28-Aug-94,36,1,1011,M,61,610,53,Adult
1994,242,30-Aug-94,36,1,1825,M,68,680,53,Adult
1994,243,31-Aug-94,36,1,920,F,62,620,53,Adult
1994,244,01-Sep-94,36,1,855,M,65,650,53,Adult
1994,169,18-Jun-94,25,2,945,M,54,540,53,Adult
1994,170,19-Jun-94,26,1,1000,M,57,570,53,Adult
1994,174,23-Jun-94,26,1,1130,F,54,540,53,Adult
1994,175,24-Jun-94,26,2,715,F,56,560,53,Adult
1994,180,29-Jun-94,27,2,810,M,63,630,53,Adult
1994,180,29-Jun-94,27,2,810,M,64,640,53,Adult
1994,181,30-Jun-94,27,2,820,M,55,550,53,Adult
1994,182,01-Jul-94,27,2,1037,M,60,600,53,Adult
1994,185,04-Jul-94,28,1,1135,F,58,580,53,Adult
1994,186,05-Jul-94,28,1,1055,F,51,510,53,Adult
1994,188,07-Jul-94,28,1,1130,F,60,600,53,Adult
1994,189,08-Jul-94,28,1,1005,F,57,570,53,Adult
1994,190,09-Jul-94,28,2,1000,F,57,570,53,Adult
