year,date,statWeek,fishWheel,time,sex,flCM,age,size,stockID,stockIDPpn
2016,29-Jul-16,31,2,911,M,43.5,43,Jack,,
2016,29-Jul-16,31,2,930,M,36,32,Jack,,
2016,29-Jul-16,31,1,1003,F,54,42,Adult,,
2016,29-Jul-16,31,1,1003,M,61,52,Adult,,
2016,29-Jul-16,31,1,1003,F,62.5,52,Adult,,
2016,29-Jul-16,31,1,1003,M,59,63,Adult,,
2016,29-Jul-16,31,1,1003,M,58,63,Adult,,
2016,29-Jul-16,31,1,1013,F,60,52,Adult,,
2016,29-Jul-16,31,1,1636,F,62.5,52,Adult,,
2016,29-Jul-16,31,1,1636,F,53.9,42,Adult,,
2016,29-Jul-16,31,1,1636,F,61,53,Adult,,
2016,29-Jul-16,31,1,1636,F,57.5,53,Adult,,
2016,29-Jul-16,31,1,1642,F,59,63,Adult,,
2016,29-Jul-16,31,2,1717,F,52,41,Adult,,
2016,29-Jul-16,31,2,1717,F,61.5,63,Adult,,
2016,29-Jul-16,31,2,1717,F,52,53,Adult,,
2016,29-Jul-16,31,2,1717,F,63.5,63,Adult,,
2016,29-Jul-16,31,2,1717,F,57,52,Adult,,
2016,29-Jul-16,31,2,1727,F,59,53,Adult,,
2016,30-Jul-16,31,2,906,M,61,52,Adult,,
2016,30-Jul-16,31,2,906,F,60,52,Adult,,
2016,30-Jul-16,31,2,906,M,62.5,63,Adult,,
2016,30-Jul-16,31,2,911,F,68,52,Adult,,
2016,30-Jul-16,31,2,906,F,59,52,Adult,,
2016,30-Jul-16,31,1,1013,F,54,42,Adult,,
2016,30-Jul-16,31,1,1013,M,58,53,Adult,,
2016,30-Jul-16,31,1,1013,M,57.5,no age,Adult,,
2016,30-Jul-16,31,1,1013,M,62.5,52,Adult,,
2016,30-Jul-16,31,1,1020,F,62,52,Adult,,
2016,30-Jul-16,31,1,1051,M,38.5,32,Jack,,
2016,30-Jul-16,31,1,1626,M,66,52,Adult,,
2016,30-Jul-16,31,1,1626,F,62,52,Adult,,
2016,30-Jul-16,31,1,1626,F,61,52,Adult,,
2016,30-Jul-16,31,1,1626,F,57,53,Adult,,
2016,30-Jul-16,31,1,1639,M,64,52,Adult,,
2016,30-Jul-16,31,2,1657,M,62,52,Adult,,
2016,30-Jul-16,31,2,1657,M,60,52,Adult,,
2016,30-Jul-16,31,2,1657,M,63,no age,Adult,,
2016,30-Jul-16,31,2,1657,M,62,52,Adult,,
2016,30-Jul-16,31,2,1704,M,66,52,Adult,,
2016,31-Jul-16,32,2,916,F,59,52,Adult,,
2016,31-Jul-16,32,2,919,F,61,52,Adult,,
2016,31-Jul-16,32,2,919,M,58,no age,Adult,,
2016,31-Jul-16,32,2,921,M,59.5,52,Adult,,
2016,31-Jul-16,32,2,943,M,43.5,43,Jack,,
2016,31-Jul-16,32,1,1022,M,65,52,Adult,,
2016,31-Jul-16,32,1,1023,F,54,53,Adult,,
2016,31-Jul-16,32,1,1024,F,64.5,63,Adult,,
2016,31-Jul-16,32,1,1027,F,60.5,52,Adult,,
2016,31-Jul-16,32,1,1630,F,53.5,42,Adult,,
2016,31-Jul-16,32,1,1633,M,45,43,Adult,,
2016,31-Jul-16,32,1,1636,M,60,no age,Adult,,
2016,31-Jul-16,32,2,1717,F,60,52,Adult,,
2016,31-Jul-16,32,2,1720,M,64,52,Adult,,
2016,31-Jul-16,32,2,1721,F,54,53,Adult,,
2016,31-Jul-16,32,2,1724,F,57.5,53,Adult,,
2016,31-Jul-16,32,2,1820,F,62,53,Adult,,
2016,31-Jul-16,32,2,1823,M,43.5,no age,Jack,,
2016,1-Aug-16,32,2,957,F,66.5,52,Adult,,
2016,1-Aug-16,32,2,958,M,59.5,53,Adult,,
2016,1-Aug-16,32,2,959,F,54,42,Adult,,
2016,1-Aug-16,32,2,1003,M,69,52,Adult,,
2016,1-Aug-16,32,2,1004,F,63,52,Adult,,
2016,1-Aug-16,32,1,1109,F,62,52,Adult,,
2016,1-Aug-16,32,1,1111,M,60,52,Adult,,
2016,1-Aug-16,32,1,1113,F,57,42,Adult,,
2016,1-Aug-16,32,1,1115,F,53,42,Adult,,
2016,1-Aug-16,32,1,1116,F,57,42,Adult,,
2016,1-Aug-16,32,1,1634,F,56,53,Adult,,
2016,1-Aug-16,32,1,1635,F,55,53,Adult,,
2016,1-Aug-16,32,2,1700,M,62,52,Adult,,
2016,1-Aug-16,32,2,1702,F,57,52,Adult,,
2016,1-Aug-16,32,2,1704,M,58.5,52,Adult,,
2016,2-Aug-16,32,2,904,M,55,42,Adult,,
2016,2-Aug-16,32,2,904,M,63,63,Adult,,
2016,2-Aug-16,32,2,904,M,55,53,Adult,,
2016,2-Aug-16,32,2,908,F,55,53,Adult,,
2016,2-Aug-16,32,2,926,M,41,43,Jack,,
2016,2-Aug-16,32,1,1019,M,60,53,Adult,,
2016,2-Aug-16,32,1,1019,M,68,52,Adult,,
2016,2-Aug-16,32,1,1019,F,55,42,Adult,,
2016,2-Aug-16,32,1,1025,F,51,42,Adult,,
2016,2-Aug-16,32,1,1632,F,61,52,Adult,,
2016,2-Aug-16,32,1,1632,M,62,52,Adult,,
2016,2-Aug-16,32,1,1632,M,55,42,Adult,,
2016,2-Aug-16,32,1,1635,F,53.5,42,Adult,,
2016,2-Aug-16,32,2,1702,M,65,52,Adult,,
2016,2-Aug-16,32,2,1702,F,53.5,53,Adult,,
2016,2-Aug-16,32,2,1702,F,58.5,52,Adult,,
2016,2-Aug-16,32,2,1702,M,54.5,52,Adult,,
2016,2-Aug-16,32,2,1710,M,59,63,Adult,,
2016,3-Aug-16,32,2,900,M,62,63,Adult,,
2016,3-Aug-16,32,2,902,F,58,53,Adult,,
2016,3-Aug-16,32,2,904,M,58,53,Adult,,
2016,3-Aug-16,32,2,905,F,59,63,Adult,,
2016,3-Aug-16,32,1,954,F,61,52,Adult,,
2016,3-Aug-16,32,1,955,F,57,52,Adult,,
2016,3-Aug-16,32,1,957,F,57.5,52,Adult,,
2016,3-Aug-16,32,1,959,M,65,52,Adult,,
2016,3-Aug-16,32,1,1018,F,62,52,Adult,,
2016,3-Aug-16,32,1,1630,F,60,52,Adult,,
2016,3-Aug-16,32,1,1632,M,67,63,Adult,,
2016,3-Aug-16,32,1,1633,M,62,53,Adult,,
2016,3-Aug-16,32,1,1635,M,58,53,Adult,,
2016,3-Aug-16,32,2,1709,M,55.5,53,Adult,,
2016,3-Aug-16,32,2,1710,F,48,53,Adult,,
2016,3-Aug-16,32,2,1710,M,65,52,Adult,,
2016,3-Aug-16,32,2,1711,F,53,53,Adult,,
2016,3-Aug-16,32,2,1728,M,66,63,Adult,,
2016,4-Aug-16,32,2,917,F,61,73,Adult,,
2016,4-Aug-16,32,2,917,F,58,52,Adult,,
2016,4-Aug-16,32,2,917,M,56,42,Adult,,
2016,4-Aug-16,32,2,917,F,60,63,Adult,,
2016,4-Aug-16,32,2,922,F,58,no age,Adult,,
2016,4-Aug-16,32,1,1013,F,66,63,Adult,,
2016,4-Aug-16,32,1,1013,F,56,53,Adult,,
2016,4-Aug-16,32,1,1013,F,60.5,53,Adult,,
2016,4-Aug-16,32,1,1013,F,61,52,Adult,,
2016,4-Aug-16,32,1,1020,F,61,63,Adult,,
2016,4-Aug-16,32,1,1043,M,55,no age,Adult,,
2016,4-Aug-16,32,1,1632,M,62,no age,Adult,,
2016,4-Aug-16,32,1,1632,F,56,53,Adult,,
2016,4-Aug-16,32,1,1632,M,62.5,52,Adult,,
2016,4-Aug-16,32,1,1632,M,58,53,Adult,,
2016,4-Aug-16,32,1,1639,F,52,42,Adult,,
2016,4-Aug-16,32,2,1658,M,58.5,52,Adult,,
2016,4-Aug-16,32,2,1658,F,57,53,Adult,,
2016,4-Aug-16,32,2,1658,M,62,52,Adult,,
2016,4-Aug-16,32,2,1658,F,59,52,Adult,,
2016,4-Aug-16,32,2,1702,M,53,52,Adult,,
2016,5-Aug-16,32,2,921,F,59,63,Adult,,
2016,5-Aug-16,32,2,926,M,52,41,Adult,,
2016,5-Aug-16,32,2,927,M,59,63,Adult,,
2016,5-Aug-16,32,2,928,F,58.5,52,Adult,,
2016,5-Aug-16,32,2,930,,29,21,Jack,,
2016,5-Aug-16,32,2,954,M,57,53,Adult,,
2016,5-Aug-16,32,1,1036,F,57,53,Adult,,
2016,5-Aug-16,32,1,1038,M,51,53,Adult,,
2016,5-Aug-16,32,1,1042,M,56,53,Adult,,
2016,5-Aug-16,32,1,1043,F,55.8,53,Adult,,
2016,5-Aug-16,32,1,1627,F,54.2,no age,Adult,,
2016,5-Aug-16,32,1,1632,M,62,52,Adult,,
2016,5-Aug-16,32,1,1633,M,62,52,Adult,,
2016,5-Aug-16,32,1,1640,F,55,53,Adult,,
2016,5-Aug-16,32,2,1722,M,55,53,Adult,,
2016,5-Aug-16,32,2,1725,F,60,52,Adult,,
2016,5-Aug-16,32,2,1726,F,55,53,Adult,,
2016,5-Aug-16,32,2,1727,F,60,52,Adult,,
2016,6-Aug-16,32,2,903,F,56,52,Adult,,
2016,6-Aug-16,32,2,903,M,66,52,Adult,,
2016,6-Aug-16,32,2,903,M,62.5,53,Adult,,
2016,6-Aug-16,32,2,903,F,60.2,53,Adult,,
2016,6-Aug-16,32,2,910,F,65,no age,Adult,,
2016,6-Aug-16,32,1,1013,F,55,53,Adult,,
2016,6-Aug-16,32,1,1013,F,59,52,Adult,,
2016,6-Aug-16,32,1,1013,F,58,no age,Adult,,
2016,6-Aug-16,32,1,1013,F,58.5,53,Adult,,
2016,6-Aug-16,32,1,1026,M,54,53,Adult,,
2016,6-Aug-16,32,1,1630,M,68,63,Adult,,
2016,6-Aug-16,32,1,1630,F,54,52,Adult,,
2016,6-Aug-16,32,1,1630,F,56,53,Adult,,
2016,6-Aug-16,32,1,1630,F,56,53,Adult,,
2016,6-Aug-16,32,1,1643,F,61,52,Adult,,
2016,6-Aug-16,32,2,1725,F,61,52,Adult,,
2016,6-Aug-16,32,2,1725,M,63,52,Adult,,
2016,6-Aug-16,32,2,1725,F,60,52,Adult,,
2016,6-Aug-16,32,2,1725,F,62.3,52,Adult,,
2016,6-Aug-16,32,2,1736,M,56,53,Adult,,
2016,7-Aug-16,33,2,939,F,60.4,52,Adult,,
2016,7-Aug-16,33,2,939,F,57.5,53,Adult,,
2016,7-Aug-16,33,2,939,M,59.5,53,Adult,,
2016,7-Aug-16,33,2,939,F,59.5,53,Adult,,
2016,7-Aug-16,33,2,939,F,55.5,53,Adult,,
2016,7-Aug-16,33,2,949,M,55,53,Adult,,
2016,7-Aug-16,33,2,955,M,44.5,43,Jack,,
2016,7-Aug-16,33,1,1059,M,54,52,Adult,,
2016,7-Aug-16,33,1,1059,F,59,42,Adult,,
2016,7-Aug-16,33,1,1059,M,55.5,53,Adult,,
2016,7-Aug-16,33,1,1059,F,52,53,Adult,,
2016,7-Aug-16,33,1,1105,M,58.5,42,Adult,,
2016,7-Aug-16,33,1,1536,F,62.5,52,Adult,,
2016,7-Aug-16,33,1,1536,F,54,42,Adult,,
2016,7-Aug-16,33,1,1536,M,56.5,53,Adult,,
2016,7-Aug-16,33,1,1536,M,62.5,63,Adult,,
2016,7-Aug-16,33,1,1536,M,63,63,Adult,,
2016,7-Aug-16,33,2,1615,F,60.5,52,Adult,,
2016,7-Aug-16,33,2,1615,F,56.5,53,Adult,,
2016,7-Aug-16,33,2,1615,F,59.5,53,Adult,,
2016,7-Aug-16,33,2,1615,F,59.5,52,Adult,,
2016,7-Aug-16,33,2,1633,M,57.5,63,Adult,,
2016,8-Aug-16,33,2,945,M,61,42,Adult,,
2016,8-Aug-16,33,2,945,M,61,52,Adult,,
2016,8-Aug-16,33,2,945,M,63,52,Adult,,
2016,8-Aug-16,33,2,945,M,62,no age,Adult,,
2016,8-Aug-16,33,2,950,M,63,52,Adult,,
2016,8-Aug-16,33,2,1030,M,44.5,43,Jack,,
2016,8-Aug-16,33,1,1050,M,57,42,Adult,,
2016,8-Aug-16,33,1,1059,F,58,no age,Adult,,
2016,8-Aug-16,33,1,1644,F,54,53,Adult,,
2016,8-Aug-16,33,1,1644,M,54,53,Adult,,
2016,8-Aug-16,33,1,1644,F,57,42,Adult,,
2016,8-Aug-16,33,1,1644,M,63,63,Adult,,
2016,8-Aug-16,33,1,1653,M,62,no age,Adult,,
2016,8-Aug-16,33,1,1719,F,56,53,Adult,,
2016,8-Aug-16,33,2,1740,M,59,53,Adult,,
2016,8-Aug-16,33,2,1740,M,56,53,Adult,,
2016,8-Aug-16,33,2,1740,F,51,53,Adult,,
2016,8-Aug-16,33,2,1745,F,59.5,no age,Adult,,
2016,9-Aug-16,33,2,915,M,57.5,53,Adult,,
2016,9-Aug-16,33,2,915,F,57,53,Adult,,
2016,9-Aug-16,33,2,915,M,56,53,Adult,,
2016,9-Aug-16,33,2,915,M,65,53,Adult,,
2016,9-Aug-16,33,2,915,M,67,52,Adult,,
2016,9-Aug-16,33,2,929,F,56,53,Adult,,
2016,9-Aug-16,33,1,1022,M,62,52,Adult,,
2016,9-Aug-16,33,1,1022,M,58.5,53,Adult,,
2016,9-Aug-16,33,1,1022,M,64,63,Adult,,
2016,9-Aug-16,33,1,1022,F,58,53,Adult,,
2016,9-Aug-16,33,1,1038,M,60,42,Adult,,
2016,9-Aug-16,33,1,1630,F,56,53,Adult,,
2016,9-Aug-16,33,1,1630,M,58,42,Adult,,
2016,9-Aug-16,33,1,1630,F,53,53,Adult,,
2016,9-Aug-16,33,1,1630,M,58,52,Adult,,
2016,9-Aug-16,33,1,1639,M,55.5,52,Adult,,
2016,9-Aug-16,33,2,1705,M,64,52,Adult,,
2016,9-Aug-16,33,2,1705,M,59,52,Adult,,
2016,9-Aug-16,33,2,1705,M,55,no age,Adult,,
2016,9-Aug-16,33,2,1705,M,52,42,Adult,,
2016,9-Aug-16,33,2,1710,M,55,53,Adult,,
2016,10-Aug-16,33,2,916,M,61,63,Adult,,
2016,10-Aug-16,33,2,917,M,64,63,Adult,,
2016,10-Aug-16,33,2,917,M,57,53,Adult,,
2016,10-Aug-16,33,2,918,M,59,no age,Adult,,
2016,10-Aug-16,33,2,920,M,56,53,Adult,,
2016,10-Aug-16,33,2,920,M,56,53,Adult,,
2016,10-Aug-16,33,1,1011,F,47,63,Adult,,
2016,10-Aug-16,33,1,1012,M,54,53,Adult,,
2016,10-Aug-16,33,1,1013,M,55,no age,Adult,,
2016,10-Aug-16,33,1,1015,M,57,53,Adult,,
2016,10-Aug-16,33,1,1016,M,53,42,Adult,,
2016,10-Aug-16,33,1,1632,M,64,63,Adult,,
2016,10-Aug-16,33,1,1632,F,57.5,52,Adult,,
2016,10-Aug-16,33,1,1634,M,56,42,Adult,,
2016,10-Aug-16,33,1,1716,M,58,52,Adult,,
2016,10-Aug-16,33,2,1717,M,57,52,Adult,,
2016,10-Aug-16,33,2,1719,M,56.5,no age,Adult,,
2016,10-Aug-16,33,2,1721,F,60.5,52,Adult,,
2016,10-Aug-16,33,2,1728,M,63,52,Adult,,
2016,10-Aug-16,33,2,1748,M,43.5,43,Jack,,
2016,10-Aug-16,33,2,1818,M,41,43,Jack,,
2016,11-Aug-16,33,2,911,M,52,31,Adult,,
2016,11-Aug-16,33,2,911,F,55,42,Adult,,
2016,11-Aug-16,33,2,911,F,58,42,Adult,,
2016,11-Aug-16,33,2,911,F,57,53,Adult,,
2016,11-Aug-16,33,2,911,F,51,42,Adult,,
2016,11-Aug-16,33,2,919,M,60,53,Adult,,
2016,11-Aug-16,33,2,942,M,39.5,32,Jack,,
2016,11-Aug-16,33,1,1018,M,56,53,Adult,,
2016,11-Aug-16,33,1,1018,F,60,53,Adult,,
2016,11-Aug-16,33,1,1018,F,56,52,Adult,,
2016,11-Aug-16,33,1,1018,F,57,52,Adult,,
2016,11-Aug-16,33,1,1018,F,60,53,Adult,,
2016,11-Aug-16,33,1,1028,F,50,42,Adult,,
2016,11-Aug-16,33,1,1034,F,53,42,Adult,,
2016,11-Aug-16,33,1,1628,M,63,63,Adult,,
2016,11-Aug-16,33,1,1628,M,60,53,Adult,,
2016,11-Aug-16,33,1,1628,F,54,42,Adult,,
2016,11-Aug-16,33,1,1628,F,59.5,63,Adult,,
2016,11-Aug-16,33,1,1634,F,58,63,Adult,,
2016,11-Aug-16,33,2,1710,M,59,52,Adult,,
2016,11-Aug-16,33,2,1710,M,63,63,Adult,,
2016,11-Aug-16,33,2,1710,M,55,53,Adult,,
2016,11-Aug-16,33,2,1710,M,58,52,Adult,,
2016,11-Aug-16,33,2,1710,F,52,53,Adult,,
2016,11-Aug-16,33,2,1716,F,58,52,Adult,,
2016,12-Aug-16,33,2,930,F,62.3,42,Adult,,
2016,12-Aug-16,33,2,931,M,53,no age,Adult,,
2016,12-Aug-16,33,2,932,M,60,53,Adult,,
2016,12-Aug-16,33,2,933,F,56,53,Adult,,
2016,12-Aug-16,33,2,933,F,58,42,Adult,,
2016,12-Aug-16,33,2,951,M,43,43,Jack,,
2016,12-Aug-16,33,1,1026,M,64,52,Adult,,
2016,12-Aug-16,33,1,1027,F,60,no age,Adult,,
2016,12-Aug-16,33,1,1030,F,61.5,52,Adult,,
2016,12-Aug-16,33,1,1031,M,65.2,52,Adult,,
2016,12-Aug-16,33,1,1033,M,59.8,53,Adult,,
2016,12-Aug-16,33,1,1529,F,57,53,Adult,,
2016,12-Aug-16,33,1,1533,F,57,no age,Adult,,
2016,12-Aug-16,33,1,1534,M,58,no age,Adult,,
2016,12-Aug-16,33,1,1535,M,56,no age,Adult,,
2016,12-Aug-16,33,1,1537,M,56,no age,Adult,,
2016,12-Aug-16,33,2,1602,M,59,63,Adult,,
2016,12-Aug-16,33,2,1604,M,54,53,Adult,,
2016,12-Aug-16,33,2,1605,M,54,41,Adult,,
2016,12-Aug-16,33,2,1607,F,56,53,Adult,,
2016,12-Aug-16,33,2,1607,F,60,53,Adult,,
2016,12-Aug-16,33,2,1636,M,41.5,32,Jack,,
2016,13-Aug-16,33,2,946,F,53,42,Adult,,
2016,13-Aug-16,33,2,948,M,68,52,Adult,,
2016,13-Aug-16,33,2,949,F,55,53,Adult,,
2016,13-Aug-16,33,2,955,F,52,53,Adult,,
2016,13-Aug-16,33,2,956,M,55,53,Adult,,
2016,13-Aug-16,33,2,1010,F,62,53,Adult,,
2016,13-Aug-16,33,1,1045,M,57,no age,Adult,,
2016,13-Aug-16,33,1,1049,M,63,52,Adult,,
2016,13-Aug-16,33,1,1050,F,55,42,Adult,,
2016,13-Aug-16,33,1,1053,F,62,52,Adult,,
2016,13-Aug-16,33,1,1055,F,58,53,Adult,,
2016,13-Aug-16,33,1,1122,F,57.8,53,Adult,,
2016,13-Aug-16,33,1,1557,F,63,52,Adult,,
2016,13-Aug-16,33,1,1557,M,56,52,Adult,,
2016,13-Aug-16,33,2,1705,F,56,53,Adult,,
2016,13-Aug-16,33,2,1706,M,53,53,Adult,,
2016,14-Aug-16,34,2,933,F,53.2,53,Adult,,
2016,14-Aug-16,34,2,933,F,59.5,52,Adult,,
2016,14-Aug-16,34,2,933,F,47,no age,Adult,,
2016,14-Aug-16,34,2,933,F,53,42,Adult,,
2016,14-Aug-16,34,2,941,F,55,no age,Adult,,
2016,14-Aug-16,34,2,1032,M,37,32,Jack,,
2016,14-Aug-16,34,1,1047,M,61.5,no age,Adult,,
2016,14-Aug-16,34,1,,M,55.5,53,Adult,,
2016,14-Aug-16,34,1,,M,49,42,Adult,,
2016,14-Aug-16,34,1,,M,62.5,no age,Adult,,
2016,14-Aug-16,34,1,1036,M,54,42,Adult,,
2016,14-Aug-16,34,1,1602,M,56,63,Adult,,
2016,14-Aug-16,34,1,1602,M,54,no age,Adult,,
2016,14-Aug-16,34,1,1602,F,53,53,Adult,,
2016,14-Aug-16,34,1,1609,M,64,63,Adult,,
2016,14-Aug-16,34,2,1640,F,60,53,Adult,,
2016,14-Aug-16,34,2,1640,M,57,no age,Adult,,
2016,14-Aug-16,34,2,1640,M,61,52,Adult,,
2016,14-Aug-16,34,2,1647,M,55,53,Adult,,
2016,15-Aug-16,34,2,910,M,67,63,Adult,,
2016,15-Aug-16,34,2,910,F,54,53,Adult,,
2016,15-Aug-16,34,2,910,F,53,42,Adult,,
2016,15-Aug-16,34,2,914,F,52.5,42,Adult,,
2016,15-Aug-16,34,1,1016,F,55,no age,Adult,,
2016,15-Aug-16,34,1,1016,M,60,53,Adult,,
2016,15-Aug-16,34,1,1016,M,61.5,63,Adult,,
2016,15-Aug-16,34,1,1025,M,62.5,52,Adult,,
2016,15-Aug-16,34,1,1618,M,54.5,53,Adult,,
2016,15-Aug-16,34,1,1618,M,60,no age,Adult,,
2016,15-Aug-16,34,1,1618,M,55,53,Adult,,
2016,15-Aug-16,34,1,1626,F,54.5,no age,Adult,,
2016,15-Aug-16,34,1,1627,F,57.5,53,Adult,,
2016,15-Aug-16,34,2,1709,M,64,52,Adult,,
2016,15-Aug-16,34,2,1709,M,55,42,Adult,,
2016,15-Aug-16,34,2,1712,F,57,no age,Adult,,
2016,16-Aug-16,34,2,905,F,53,no age,Adult,,
2016,16-Aug-16,34,2,905,M,61.5,63,Adult,,
2016,16-Aug-16,34,2,905,M,57.5,52,Adult,,
2016,16-Aug-16,34,2,905,M,66.3,52,Adult,,
2016,16-Aug-16,34,2,916,F,56.5,53,Adult,,
2016,16-Aug-16,34,1,1016,F,61,53,Adult,,
2016,16-Aug-16,34,1,1016,F,57,53,Adult,,
2016,16-Aug-16,34,1,1016,F,53,no age,Adult,,
2016,16-Aug-16,34,1,1034,F,54,53,Adult,,
2016,16-Aug-16,34,1,1630,M,66,no age,Adult,,
2016,16-Aug-16,34,1,1630,F,60,53,Adult,,
2016,16-Aug-16,34,1,1630,F,55,53,Adult,,
2016,16-Aug-16,34,1,1635,M,53.5,no age,Adult,,
2016,16-Aug-16,34,2,1707,F,57.5,53,Adult,,
2016,16-Aug-16,34,2,1707,F,61,63,Adult,,
2016,16-Aug-16,34,2,1707,M,65,63,Adult,,
2016,16-Aug-16,34,2,1707,M,57,no age,Adult,,
2016,16-Aug-16,34,2,1715,M,60.5,52,Adult,,
2016,17-Aug-16,34,2,918,M,55,no age,Adult,,
2016,17-Aug-16,34,2,919,F,52,53,Adult,,
2016,17-Aug-16,34,2,920,F,57.5,53,Adult,,
2016,17-Aug-16,34,2,939,M,41,32,Jack,,
2016,17-Aug-16,34,1,1017,M,59,53,Adult,,
2016,17-Aug-16,34,1,1020,M,58,53,Adult,,
2016,17-Aug-16,34,1,1020,M,54,53,Adult,,
2016,17-Aug-16,34,1,1023,F,57,53,Adult,,
2016,17-Aug-16,34,1,1641,M,52,53,Adult,,
2016,17-Aug-16,34,1,1641,F,56,no age,Adult,,
2016,17-Aug-16,34,1,1650,F,57,53,Adult,,
2016,17-Aug-16,34,1,1705,M,41,43,Jack,,
2016,17-Aug-16,34,2,1748,M,57.5,53,Adult,,
2016,17-Aug-16,34,2,1753,F,57,52,Adult,,
2016,18-Aug-16,34,2,925,M,65,63,Adult,,
2016,18-Aug-16,34,2,926,F,59,52,Adult,,
2016,18-Aug-16,34,2,929,F,56.5,52,Adult,,
2016,18-Aug-16,34,1,1043,M,64,63,Adult,,
2016,18-Aug-16,34,1,1045,M,63,52,Adult,,
2016,18-Aug-16,34,1,1047,M,57,53,Adult,,
2016,18-Aug-16,34,1,1559,M,67.5,63,Adult,,
2016,18-Aug-16,34,1,1600,M,58,no age,Adult,,
2016,18-Aug-16,34,1,1602,F,57.5,53,Adult,,
2016,18-Aug-16,34,2,1640,M,63,no age,Adult,,
2016,18-Aug-16,34,2,1642,M,65,no age,Adult,,
2016,18-Aug-16,34,2,1642,M,60,no age,Adult,,
2016,18-Aug-16,34,2,1644,F,59,no age,Adult,,
2016,19-Aug-16,34,2,916,F,53,no age,Adult,,
2016,19-Aug-16,34,2,923,F,55,53,Adult,,
2016,19-Aug-16,34,1,1018,M,57,53,Adult,,
2016,19-Aug-16,34,1,1022,F,59,53,Adult,,
2016,19-Aug-16,34,1,1616,F,52,53,Adult,,
2016,19-Aug-16,34,1,1617,F,55,53,Adult,,
2016,19-Aug-16,34,2,1722,F,57,53,Adult,,
2016,19-Aug-16,34,2,1722,F,59,no age,Adult,,
2016,19-Aug-16,34,2,1725,F,53,52,Adult,,
2016,20-Aug-16,34,2,908,F,58,53,Adult,,
2016,20-Aug-16,34,2,908,M,56,no age,Adult,,
2016,20-Aug-16,34,2,912,M,59,52,Adult,,
2016,20-Aug-16,34,1,1017,M,61,no age,Adult,,
2016,20-Aug-16,34,1,1017,F,59,no age,Adult,,
2016,20-Aug-16,34,1,1021,F,58,63,Adult,,
2016,20-Aug-16,34,1,1608,F,55,53,Adult,,
2016,20-Aug-16,34,1,1608,M,61.5,53,Adult,,
2016,20-Aug-16,34,1,1611,F,54,53,Adult,,
2016,20-Aug-16,34,2,1658,F,59,no age,Adult,,
2016,20-Aug-16,34,2,1658,M,64,52,Adult,,
2016,20-Aug-16,34,2,1707,F,52.5,53,Adult,,
2016,21-Aug-16,35,2,911,F,55,53,Adult,,
2016,21-Aug-16,35,2,911,F,55,53,Adult,,
2016,21-Aug-16,35,2,913,F,58.2,52,Adult,,
2016,21-Aug-16,35,1,1000,F,61,53,Adult,,
2016,21-Aug-16,35,1,1006,M,54,53,Adult,,
2016,21-Aug-16,35,1,1612,F,60,52,Adult,,
2016,21-Aug-16,35,1,1612,M,65,63,Adult,,
2016,21-Aug-16,35,1,1615,F,66,63,Adult,,
2016,21-Aug-16,35,2,1631,M,60,52,Adult,,
2016,21-Aug-16,35,2,1631,F,59,53,Adult,,
2016,21-Aug-16,35,2,1656,M,57.5,53,Adult,,
2016,22-Aug-16,35,2,902,F,61,63,Adult,,
2016,22-Aug-16,35,2,903,F,52,53,Adult,,
2016,22-Aug-16,35,1,1004,M,55,no age,Adult,,
2016,22-Aug-16,35,1,1005,F,53,53,Adult,,
2016,22-Aug-16,35,1,1627,M,61.5,52,Adult,,
2016,22-Aug-16,35,1,1632,M,59.5,52,Adult,,
2016,22-Aug-16,35,2,1708,F,56,53,Adult,,
2016,23-Aug-16,35,2,901,M,66,63,Adult,,
2016,23-Aug-16,35,2,902,M,69.5,63,Adult,,
2016,23-Aug-16,35,2,904,M,54,53,Adult,,
2016,23-Aug-16,35,1,1007,M,56,53,Adult,,
2016,23-Aug-16,35,1,1007,F,59,52,Adult,,
2016,23-Aug-16,35,1,1009,M,61,52,Adult,,
2016,23-Aug-16,35,1,1623,M,54,no age,Adult,,
2016,23-Aug-16,35,1,1628,M,57,53,Adult,,
2016,23-Aug-16,35,2,1659,F,53,53,Adult,,
2016,23-Aug-16,35,2,1702,F,52.5,42,Adult,,
2016,23-Aug-16,35,2,1725,,26,43,Jack,,
2016,24-Aug-16,35,2,908,F,52,53,Adult,,
2016,24-Aug-16,35,2,912,M,61,53,Adult,,
2016,24-Aug-16,35,2,919,M,26,43,Jack,,
2016,24-Aug-16,35,1,1026,M,55.5,no age,Adult,,
2016,24-Aug-16,35,1,1027,F,53,no age,Adult,,
2016,24-Aug-16,35,1,1040,M,40,43,Jack,,
2016,24-Aug-16,35,1,1635,F,52,53,Adult,,
2016,24-Aug-16,35,1,1635,F,51,53,Adult,,
2016,24-Aug-16,35,1,1638,F,57,52,Adult,,
2016,24-Aug-16,35,2,1716,F,51,53,Adult,,
2016,24-Aug-16,35,2,1716,F,55.5,53,Adult,,
2016,24-Aug-16,35,2,1723,F,56,53,Adult,,
2016,25-Aug-16,35,2,859,M,57,no age,Adult,,
2016,25-Aug-16,35,2,859,F,62,63,Adult,,
2016,25-Aug-16,35,2,906,F,64,63,Adult,,
2016,25-Aug-16,35,1,959,F,56,42,Adult,,
2016,25-Aug-16,35,1,1001,F,55,53,Adult,,
2016,25-Aug-16,35,1,1616,M,58,53,Adult,,
