long,lat,year,month,temp
-130,48,1941,4,10.45
-130,48,1941,5,11.4
-130,48,1941,6,13.35
-130,50,1941,3,9.46
-130,50,1941,4,10.09
-130,50,1941,5,11.14
-130,50,1941,6,13.11
-130,52,1941,3,8.96
-130,52,1941,4,9.7
-130,52,1941,5,10.88
-130,52,1941,6,12.88
-130,54,1941,3,8.49
-130,54,1941,4,9.26
-130,54,1941,5,10.52
-130,54,1941,6,12.52
-128,48,1941,3,10.5
-128,48,1941,4,11.04
-128,48,1941,5,12.24
-128,48,1941,6,14.13
-128,50,1941,3,10
-128,50,1941,4,10.66
-128,50,1941,5,11.92
-128,50,1941,6,13.79
-128,52,1941,3,9.42
-128,52,1941,4,10.14
-128,52,1941,5,11.43
-128,52,1941,6,13.33
-126,48,1941,3,10.94
-126,48,1941,4,11.58
-126,48,1941,5,13.04
-126,48,1941,6,14.83
-126,50,1941,3,10.51
-126,50,1941,4,11.28
-126,50,1941,5,12.81
-126,50,1941,6,14.57
-136,48,1942,3,8.84
-136,48,1942,4,8.69
-136,48,1942,5,9.14
-136,48,1942,6,10.77
-136,50,1942,3,8.18
-136,50,1942,4,8.2
-136,50,1942,5,8.83
-136,50,1942,6,10.56
-136,52,1942,3,7.76
-136,52,1942,4,7.95
-136,52,1942,5,8.79
-136,52,1942,6,10.64
-136,54,1942,3,7.36
-136,54,1942,4,7.72
-136,54,1942,5,8.78
-136,54,1942,6,10.73
-136,56,1942,3,6.99
-136,56,1942,4,7.53
-136,56,1942,5,8.8
-136,56,1942,6,10.84
-136,58,1942,3,6.78
-136,58,1942,4,7.44
-136,58,1942,5,8.85
-136,58,1942,6,10.94
-134,48,1942,3,9.09
-134,48,1942,4,8.94
-134,48,1942,5,9.49
-134,48,1942,6,11.17
-134,50,1942,3,8.54
-134,50,1942,4,8.56
-134,50,1942,5,9.26
-134,50,1942,6,11.03
-134,52,1942,3,8.09
-134,52,1942,4,8.29
-134,52,1942,5,9.15
-134,52,1942,6,10.99
-134,54,1942,3,7.68
-134,54,1942,4,8.06
-134,54,1942,5,9.07
-134,54,1942,6,10.97
-134,56,1942,3,7.24
-134,56,1942,4,7.79
-134,56,1942,5,8.95
-134,56,1942,6,10.9
-134,58,1942,3,6.95
-134,58,1942,4,7.61
-134,58,1942,5,8.86
-134,58,1942,6,10.85
-132,48,1942,3,9.34
-132,48,1942,4,9.25
-132,48,1942,5,9.94
-132,48,1942,6,11.64
-132,50,1942,3,8.85
-132,50,1942,4,8.93
-132,50,1942,5,9.74
-132,50,1942,6,11.51
-132,52,1942,3,8.4
-132,52,1942,4,8.68
-132,52,1942,5,9.63
-132,52,1942,6,11.47
-132,54,1942,3,7.89
-132,54,1942,4,8.34
-132,54,1942,5,9.41
-132,54,1942,6,11.32
-132,56,1942,3,7.47
-132,56,1942,4,8.04
-132,56,1942,5,9.17
-132,56,1942,6,11.11
-130,48,1942,3,9.58
-130,48,1942,4,9.61
-130,48,1942,5,10.47
-130,48,1942,6,12.16
-130,50,1942,3,9.15
-130,50,1942,4,9.33
-130,50,1942,5,10.29
-130,50,1942,6,12.01
-130,52,1942,3,8.71
-130,52,1942,4,9.06
-130,52,1942,5,10.14
-130,52,1942,6,11.94
-130,54,1942,3,8.18
-130,54,1942,4,8.67
-130,54,1942,5,9.8
-130,54,1942,6,11.7
-128,48,1942,3,9.84
-128,48,1942,4,10.04
-128,48,1942,5,11.09
-128,48,1942,6,12.72
-128,50,1942,3,9.42
-128,50,1942,4,9.76
-128,50,1942,5,10.89
-128,50,1942,6,12.51
-128,52,1942,3,9.05
-128,52,1942,4,9.47
-128,52,1942,5,10.63
-128,52,1942,6,12.33
-126,48,1942,3,10.02
-126,48,1942,4,10.46
-126,48,1942,5,11.71
-126,48,1942,6,13.28
-126,50,1942,3,9.62
-126,50,1942,4,10.19
-126,50,1942,5,11.54
-126,50,1942,6,13.07
-136,48,1943,3,7.39
-136,48,1943,4,7.77
-136,48,1943,5,8.66
-136,48,1943,6,10.78
-136,50,1943,3,6.65
-136,50,1943,4,7.01
-136,50,1943,5,8.14
-136,50,1943,6,10.3
-136,52,1943,3,6.21
-136,52,1943,4,6.45
-136,52,1943,5,7.88
-136,52,1943,6,10.17
-136,54,1943,3,5.81
-136,54,1943,4,5.84
-136,54,1943,5,7.63
-136,54,1943,6,10.13
-136,56,1943,3,5.47
-136,56,1943,4,5.3
-136,56,1943,5,7.42
-136,56,1943,6,10.16
-136,58,1943,3,5.27
-136,58,1943,4,4.97
-136,58,1943,5,7.36
-136,58,1943,6,10.29
-134,48,1943,3,7.73
-134,48,1943,4,7.96
-134,48,1943,5,8.92
-134,48,1943,6,11.02
-134,50,1943,3,7.05
-134,50,1943,4,7.26
-134,50,1943,5,8.49
-134,50,1943,6,10.67
-134,52,1943,3,6.55
-134,52,1943,4,6.64
-134,52,1943,5,8.19
-134,52,1943,6,10.5
-134,54,1943,3,6.1
-134,54,1943,4,6.01
-134,54,1943,5,7.91
-134,54,1943,6,10.41
-134,56,1943,3,5.7
-134,56,1943,4,5.44
-134,56,1943,5,7.66
-134,56,1943,6,10.35
-134,58,1943,3,5.41
-134,58,1943,4,5.04
-134,58,1943,5,7.48
-134,58,1943,6,10.34
-132,48,1943,3,8.07
-132,48,1943,4,8.21
-132,48,1943,5,9.23
-132,48,1943,6,11.28
-132,50,1943,3,7.43
-132,50,1943,4,7.54
-132,50,1943,5,8.86
-132,50,1943,6,11.02
-132,52,1943,3,6.9
-132,52,1943,4,6.92
-132,52,1943,5,8.59
-132,52,1943,6,10.92
-132,54,1943,3,6.33
-132,54,1943,4,6.22
-132,54,1943,5,8.25
-132,54,1943,6,10.79
-132,56,1943,3,5.9
-132,56,1943,4,5.63
-132,56,1943,5,7.92
-132,56,1943,6,10.62
-130,48,1943,3,8.41
-130,48,1943,4,8.54
-130,48,1943,5,9.64
-130,48,1943,6,11.57
-130,50,1943,3,7.8
-130,50,1943,4,7.89
-130,50,1943,5,9.29
-130,50,1943,6,11.36
-130,52,1943,3,7.25
-130,52,1943,4,7.27
-130,52,1943,5,9.02
-130,52,1943,6,11.31
-130,54,1943,3,6.65
-130,54,1943,4,6.55
-130,54,1943,5,8.62
-130,54,1943,6,11.16
-128,48,1943,3,8.75
-128,48,1943,4,8.98
-128,48,1943,5,10.16
-128,48,1943,6,11.95
-128,50,1943,3,8.17
-128,50,1943,4,8.34
-128,50,1943,5,9.8
-128,50,1943,6,11.72
-128,52,1943,3,7.68
-128,52,1943,4,7.73
-128,52,1943,5,9.46
-128,52,1943,6,11.62
-126,48,1943,3,9.02
-126,48,1943,4,9.41
-126,48,1943,5,10.72
-126,48,1943,6,12.37
-126,50,1943,3,8.49
-126,50,1943,4,8.85
-126,50,1943,5,10.4
-126,50,1943,6,12.18
-136,48,1944,3,7.69
-136,48,1944,4,7.6
-136,48,1944,5,8.58
-136,48,1944,6,10.16
-136,50,1944,3,7.19
-136,50,1944,4,7.17
-136,50,1944,5,8.14
-136,50,1944,6,9.8
-136,52,1944,3,7.01
-136,52,1944,4,7.08
-136,52,1944,5,8.06
-136,52,1944,6,9.88
-136,54,1944,3,6.88
-136,54,1944,4,7.02
-136,54,1944,5,8.08
-136,54,1944,6,10.11
-136,56,1944,3,6.77
-136,56,1944,4,6.96
-136,56,1944,5,8.15
-136,56,1944,6,10.39
-136,58,1944,3,6.68
-136,58,1944,4,6.91
-136,58,1944,5,8.22
-136,58,1944,6,10.62
-134,48,1944,3,7.89
-134,48,1944,4,7.91
-134,48,1944,5,8.94
-134,48,1944,6,10.52
-134,50,1944,3,7.5
-134,50,1944,4,7.6
-134,50,1944,5,8.63
-134,50,1944,6,10.34
-134,52,1944,3,7.31
-134,52,1944,4,7.48
-134,52,1944,5,8.54
-134,52,1944,6,10.41
-134,54,1944,3,7.17
-134,54,1944,4,7.39
-134,54,1944,5,8.52
-134,54,1944,6,10.59
-134,56,1944,3,7
-134,56,1944,4,7.27
-134,56,1944,5,8.49
-134,56,1944,6,10.73
-134,58,1944,3,6.82
-134,58,1944,4,7.11
-134,58,1944,5,8.41
-134,58,1944,6,10.79
-132,48,1944,3,8.11
-132,48,1944,4,8.27
-132,48,1944,5,9.4
-132,48,1944,6,10.96
-132,50,1944,3,7.77
-132,50,1944,4,8
-132,50,1944,5,9.16
-132,50,1944,6,10.88
-132,52,1944,3,7.59
-132,52,1944,4,7.88
-132,52,1944,5,9.11
-132,52,1944,6,11.02
-132,54,1944,3,7.34
-132,54,1944,4,7.69
-132,54,1944,5,9
-132,54,1944,6,11.12
-132,56,1944,3,7.18
-132,56,1944,4,7.52
-132,56,1944,5,8.85
-132,56,1944,6,11.13
-130,48,1944,3,8.32
-130,48,1944,4,8.66
-130,48,1944,5,9.92
-130,48,1944,6,11.43
-130,50,1944,3,8.02
-130,50,1944,4,8.4
-130,50,1944,5,9.73
-130,50,1944,6,11.38
-130,52,1944,3,7.82
-130,52,1944,4,8.25
-130,52,1944,5,9.67
-130,52,1944,6,11.53
-130,54,1944,3,7.54
-130,54,1944,4,7.99
-130,54,1944,5,9.45
-130,54,1944,6,11.57
-128,48,1944,3,8.54
-128,48,1944,4,9.08
-128,48,1944,5,10.53
-128,48,1944,6,11.95
-128,50,1944,3,8.23
-128,50,1944,4,8.8
-128,50,1944,5,10.33
-128,50,1944,6,11.86
-128,52,1944,3,8.07
-128,52,1944,4,8.61
-128,52,1944,5,10.18
-128,52,1944,6,11.92
-126,48,1944,3,8.68
-126,48,1944,4,9.48
-126,48,1944,5,11.13
-126,48,1944,6,12.46
-126,50,1944,3,8.35
-126,50,1944,4,9.19
-126,50,1944,5,10.98
-126,50,1944,6,12.38
-136,48,1945,3,8.36
-136,48,1945,4,9.48
-136,48,1945,5,9.42
-136,48,1945,6,10.99
-136,50,1945,3,7.76
-136,50,1945,4,9.3
-136,50,1945,5,8.67
-136,50,1945,6,10.15
-136,52,1945,3,7.49
-136,52,1945,4,9.44
-136,52,1945,5,8.24
-136,52,1945,6,9.68
-136,54,1945,3,7.3
-136,54,1945,4,9.61
-136,54,1945,5,7.89
-136,54,1945,6,9.35
-136,56,1945,3,7.09
-136,56,1945,4,9.68
-136,56,1945,5,7.61
-136,56,1945,6,9.13
-136,58,1945,3,7
-136,58,1945,4,9.79
-136,58,1945,5,7.51
-136,58,1945,6,9.11
-134,48,1945,3,8.59
-134,48,1945,4,9.54
-134,48,1945,5,9.6
-134,48,1945,6,11.28
-134,50,1945,3,8.1
-134,50,1945,4,9.51
-134,50,1945,5,8.97
-134,50,1945,6,10.62
-134,52,1945,3,7.81
-134,52,1945,4,9.68
-134,52,1945,5,8.52
-134,52,1945,6,10.15
-134,54,1945,3,7.58
-134,54,1945,4,9.88
-134,54,1945,5,8.15
-134,54,1945,6,9.79
-134,56,1945,3,7.3
-134,56,1945,4,9.91
-134,56,1945,5,7.77
-134,56,1945,6,9.43
-134,58,1945,3,7.15
-134,58,1945,4,9.99
-134,58,1945,5,7.57
-134,58,1945,6,9.27
-132,48,1945,3,8.88
-132,48,1945,4,9.62
-132,48,1945,5,9.89
-132,48,1945,6,11.64
-132,50,1945,3,8.44
-132,50,1945,4,9.66
-132,50,1945,5,9.34
-132,50,1945,6,11.11
-132,52,1945,3,8.14
-132,52,1945,4,9.88
-132,52,1945,5,8.97
-132,52,1945,6,10.76
-132,54,1945,3,7.8
-132,54,1945,4,10.01
-132,54,1945,5,8.55
-132,54,1945,6,10.38
-132,56,1945,3,7.54
-132,56,1945,4,10.09
-132,56,1945,5,8.12
-132,56,1945,6,9.95
-130,48,1945,3,9.17
-130,48,1945,4,9.72
-130,48,1945,5,10.29
-130,48,1945,6,12.02
-130,50,1945,3,8.78
-130,50,1945,4,9.78
-130,50,1945,5,9.82
-130,50,1945,6,11.59
-130,52,1945,3,8.47
-130,52,1945,4,10.01
-130,52,1945,5,9.48
-130,52,1945,6,11.34
-130,54,1945,3,8.11
-130,54,1945,4,10.12
-130,54,1945,5,9.04
-130,54,1945,6,10.99
-128,48,1945,3,9.46
-128,48,1945,4,9.87
-128,48,1945,5,10.81
-128,48,1945,6,12.46
-128,50,1945,3,9.09
-128,50,1945,4,9.91
-128,50,1945,5,10.39
-128,50,1945,6,12.08
-128,52,1945,3,8.84
-128,52,1945,4,10.11
-128,52,1945,5,10.03
-128,52,1945,6,11.84
-126,48,1945,3,9.67
-126,48,1945,4,10.04
-126,48,1945,5,11.37
-126,48,1945,6,12.91
-126,50,1945,3,9.33
-126,50,1945,4,10.01
-126,50,1945,5,11.05
-126,50,1945,6,12.65
-136,48,1946,3,7.36
-136,48,1946,4,7.25
-136,48,1946,5,8.28
-136,48,1946,6,10.33
-136,50,1946,3,6.22
-136,50,1946,4,6.99
-136,50,1946,5,8.46
-136,50,1946,6,9.97
-136,52,1946,3,5.31
-136,52,1946,4,7.12
-136,52,1946,5,9.13
-136,52,1946,6,9.92
-136,54,1946,3,4.47
-136,54,1946,4,7.32
-136,54,1946,5,9.91
-136,54,1946,6,9.9
-136,56,1946,3,3.69
-136,56,1946,4,7.45
-136,56,1946,5,10.59
-136,56,1946,6,9.89
-136,58,1946,3,3.24
-136,58,1946,4,7.52
-136,58,1946,5,11.06
-136,58,1946,6,9.87
-134,48,1946,3,7.58
-134,48,1946,4,7.31
-134,48,1946,5,8.53
-134,48,1946,6,10.57
-134,50,1946,3,6.63
-134,50,1946,4,7.05
-134,50,1946,5,8.75
-134,50,1946,6,10.19
-134,52,1946,3,5.78
-134,52,1946,4,7.04
-134,52,1946,5,9.31
-134,52,1946,6,9.94
-134,54,1946,3,4.98
-134,54,1946,4,7.14
-134,54,1946,5,9.99
-134,54,1946,6,9.75
-134,56,1946,3,4.15
-134,56,1946,4,7.15
-134,56,1946,5,10.51
-134,56,1946,6,9.54
-134,58,1946,3,3.63
-134,58,1946,4,7.19
-134,58,1946,5,10.89
-134,58,1946,6,9.42
-132,48,1946,3,7.78
-132,48,1946,4,7.5
-132,48,1946,5,8.84
-132,48,1946,6,10.88
-132,50,1946,3,6.96
-132,50,1946,4,7.21
-132,50,1946,5,9.05
-132,50,1946,6,10.46
-132,52,1946,3,6.21
-132,52,1946,4,7.13
-132,52,1946,5,9.57
-132,52,1946,6,10.18
-132,54,1946,3,5.41
-132,54,1946,4,7.05
-132,54,1946,5,10.08
-132,54,1946,6,9.87
-132,56,1946,3,4.68
-132,56,1946,4,7.03
-132,56,1946,5,10.48
-132,56,1946,6,9.56
-130,48,1946,3,7.94
-130,48,1946,4,7.8
-130,48,1946,5,9.22
-130,48,1946,6,11.27
-130,50,1946,3,7.26
-130,50,1946,4,7.48
-130,50,1946,5,9.39
-130,50,1946,6,10.8
-130,52,1946,3,6.62
-130,52,1946,4,7.32
-130,52,1946,5,9.81
-130,52,1946,6,10.51
-130,54,1946,3,5.92
-130,54,1946,4,7.13
-130,54,1946,5,10.16
-130,54,1946,6,10.14
-128,48,1946,3,8.1
-128,48,1946,4,8.21
-128,48,1946,5,9.69
-128,48,1946,6,11.73
-128,50,1946,3,7.52
-128,50,1946,4,7.86
-128,50,1946,5,9.78
-128,50,1946,6,11.23
-128,52,1946,3,7.06
-128,52,1946,4,7.63
-128,52,1946,5,10.02
-128,52,1946,6,10.86
-126,48,1946,3,8.19
-126,48,1946,4,8.63
-126,48,1946,5,10.19
-126,48,1946,6,12.21
-126,50,1946,3,7.68
-126,50,1946,4,8.27
-126,50,1946,5,10.2
-126,50,1946,6,11.76
