"year_f","age","age_f","period","sex","n","mean_yday","sd_yday","mean_fl","sd_fl","se_fl","up","lo"
"1977","52","5[2]","Monkley Dump","female",187,168.802139037433,11.6151734151684,650.967914438503,25.2136896898805,1.84380759807082,654.581777330721,647.354051546284
"1977","52","5[2]","Monkley Dump","male",175,172.485714285714,14.1315076120406,678.182857142857,27.4592852804231,2.07572685804503,682.251281784625,674.114432501089
"1977","53","5[3]","Monkley Dump","female",425,181.237647058824,16.2371137329003,616.388235294118,28.0196587480933,1.35915308955471,619.052175349645,613.72429523859
"1977","53","5[3]","Monkley Dump","male",404,182.131188118812,15.6470093250474,643.128712871287,30.3392442925808,1.5094338196992,646.087203157898,640.170222584677
"1977","63","6[3]","Monkley Dump","female",23,168.04347826087,13.305768608422,645.565217391304,30.7553780765643,6.41293963873861,658.134579083232,632.995855699377
"1977","63","6[3]","Monkley Dump","male",62,171.774193548387,14.8913214409268,696.177419354839,28.3077491525475,3.59508773746307,703.223791320266,689.131047389411
"1978","42","4[2]","Monkley Dump","female",55,175.854545454545,13.9833474795561,582.727272727273,19.9957908028577,2.69623188182609,588.011887215652,577.442658238894
"1978","42","4[2]","Monkley Dump","male",30,174.9,13.6213574694428,609.066666666667,44.513410093599,8.12699960658077,624.995585895565,593.137747437768
"1978","52","5[2]","Monkley Dump","female",99,171.878787878788,12.2601667326219,652.535353535354,25.3495212414289,2.54772274463527,657.528890114839,647.541816955868
"1978","52","5[2]","Monkley Dump","male",157,169.993630573248,12.1251470069262,678.324840764331,28.5693525411746,2.28008255608431,682.793802574256,673.855878954406
"1978","53","5[3]","Monkley Dump","female",381,175.666666666667,12.4453189960033,606.028871391076,25.1956910693025,1.29081435613106,608.558867529093,603.498875253059
"1978","53","5[3]","Monkley Dump","male",290,173.572413793103,12.553688068406,630.058620689655,27.2087917966252,1.59775526915441,633.190221017198,626.927020362113
"1978","63","6[3]","Monkley Dump","female",37,174.054054054054,14.8491412882024,647.972972972973,29.9030716431221,4.91603469544882,657.608400976053,638.337544969893
"1978","63","6[3]","Monkley Dump","male",98,171.469387755102,12.1368520194027,683.551020408163,29.657537575303,2.99586370468451,689.422913269345,677.679127546982
"1979","42","4[2]","Monkley Dump","female",175,185.017142857143,13.3603781545845,577.154285714286,26.5326554690581,2.00568022837958,581.08541896191,573.223152466662
"1979","42","4[2]","Monkley Dump","male",101,188.554455445545,14.296485755265,603.306930693069,38.5260282339764,3.83348308838866,610.820557546311,595.793303839827
"1979","52","5[2]","Monkley Dump","female",27,184.777777777778,13.5457439621152,648.074074074074,25.6858625076818,4.9432465443926,657.762837301084,638.385310847064
"1979","52","5[2]","Monkley Dump","male",45,176.422222222222,11.932554570831,674.044444444444,28.8104743859492,4.29481194606659,682.462275858735,665.626613030154
"1979","53","5[3]","Monkley Dump","female",460,187.415217391304,14.191784229055,608.50652173913,28.662219613827,1.33638288023667,611.125832184394,605.887211293867
"1979","53","5[3]","Monkley Dump","male",270,190.251851851852,14.7704711542738,630.6,35.5468589632914,2.16331294473883,634.840093371688,626.359906628312
"1979","63","6[3]","Monkley Dump","female",11,178.454545454545,18.5491974832532,671.818181818182,19.5131657186536,5.88344083279996,683.34972585047,660.286637785894
"1979","63","6[3]","Monkley Dump","male",30,178.533333333333,12.4061534602052,689.7,23.802564335918,4.34573380441676,698.217638256657,681.182361743343
"1980","42","4[2]","Monkley Dump","female",110,187.454545454545,12.574647833642,579.472727272727,27.6348102148904,2.63487577007999,584.637083782084,574.30837076337
"1980","42","4[2]","Monkley Dump","male",36,187.555555555556,11.8814247448803,599.416666666667,40.8882623744272,6.81471039573787,612.773499042313,586.05983429102
"1980","52","5[2]","Monkley Dump","female",28,187.392857142857,13.7445997091229,617.321428571429,26.3101917605363,4.9721588817714,627.066859979701,607.575997163157
"1980","52","5[2]","Monkley Dump","male",27,178.185185185185,15.04362128314,650.777777777778,32.375600182537,6.2306871601878,662.989924611746,638.56563094381
"1980","53","5[3]","Monkley Dump","female",385,182.088311688312,12.7003729237608,597.638961038961,26.9875943521787,1.37541516652458,600.334774765349,594.943147312573
"1980","53","5[3]","Monkley Dump","male",198,182.116161616162,12.2934360519586,620.171717171717,24.9946351214338,1.77629137097893,623.653248258836,616.690186084599
"1980","63","6[3]","Monkley Dump","female",20,188.15,12.71250938001,623.85,37.698631833334,8.42967034380723,640.372153873862,607.327846126138
"1980","63","6[3]","Monkley Dump","male",26,185.5,12.1103261723209,673.192307692308,30.7558374696827,6.03171597749232,685.014471008193,661.370144376423
"1981","42","4[2]","Monkley Dump","female",507,184.731755424063,11.1882489470573,570.20315581854,23.1300702144177,1.02724248189762,572.21655108306,568.189760554021
"1981","42","4[2]","Monkley Dump","male",282,184.755319148936,10.1823441185375,592.13829787234,30.2286427287195,1.80008947888371,595.666473250953,588.610122493728
"1981","52","5[2]","Monkley Dump","female",16,183,14.0570267126445,621.875,22.3065760109734,5.57664400274335,632.805222245377,610.944777754623
"1981","52","5[2]","Monkley Dump","male",18,186.777777777778,12.1100617162441,653.111111111111,40.1524871237414,9.4640319755677,671.660613783224,634.561608438998
"1981","53","5[3]","Monkley Dump","female",351,195.792022792023,11.0530949335879,601.219373219373,24.9950914188085,1.33413928102773,603.834286210188,598.604460228559
"1981","53","5[3]","Monkley Dump","male",203,195.532019704434,9.90263038161363,622.059113300493,28.783700922811,2.02021975931585,626.018744028752,618.099482572234
"1981","63","6[3]","Monkley Dump","female",9,192.444444444444,10.4774890970011,655.555555555556,34.6233703988762,11.5411234662921,678.176157549488,632.934953561623
"1981","63","6[3]","Monkley Dump","male",11,198.636363636364,8.85745705349709,685,28.8652039660211,8.70318645930642,702.058245460241,667.941754539759
"1982","42","4[2]","Monkley Dump","female",160,187.25625,12.216725762854,573.74375,31.3780452179245,2.4806522853099,578.605828479207,568.881671520793
"1982","42","4[2]","Monkley Dump","male",85,187.552941176471,11.7903369255474,598.423529411765,43.3316052230295,4.69997247952454,607.635475471633,589.211583351897
"1982","52","5[2]","Monkley Dump","female",371,177.283018867925,13.641082922343,627.320754716981,26.3493591997922,1.36799056821167,630.002016230676,624.639493203286
"1982","52","5[2]","Monkley Dump","male",258,177.825581395349,12.7571069934975,658.77519379845,28.631630711499,1.78252746828554,662.268947636289,655.28143996061
"1982","53","5[3]","Monkley Dump","female",482,185.317427385892,15.0377510821619,591.628630705394,29.5220600028413,1.34469298568473,594.264228957336,588.993032453452
"1982","53","5[3]","Monkley Dump","male",290,186.096551724138,14.6862570874202,619.931034482759,32.0501672441725,1.8820506244606,623.619853706701,616.242215258816
"1982","63","6[3]","Monkley Dump","female",28,191.5,16.426040752866,652.857142857143,37.9558362132295,7.17297881597891,666.916181336462,638.798104377824
"1982","63","6[3]","Monkley Dump","male",50,194.5,12.939813580968,695.46,36.1393053026079,5.110869569369,705.477304355963,685.442695644037
"1983","42","4[2]","Monkley Dump","female",197,188.746192893401,11.5209015123158,571.766497461929,27.5976243878583,1.96624932430929,575.620346137575,567.912648786283
"1983","42","4[2]","Monkley Dump","male",126,191.769841269841,10.6509437691973,589.944444444444,40.4918373118446,3.60729957575981,597.014751612934,582.874137275955
"1983","52","5[2]","Monkley Dump","female",111,184.333333333333,13.5635429357413,622.459459459459,27.2729582299803,2.58863463718097,627.533183348334,617.385735570585
"1983","52","5[2]","Monkley Dump","male",100,186.25,14.8435443234023,656.56,25.7738102136509,2.57738102136509,661.611666801875,651.508333198124
"1983","53","5[3]","Monkley Dump","female",285,186.491228070175,12.661801830672,592.143859649123,24.6151434663208,1.45807526081542,595.001687160321,589.286032137925
"1983","53","5[3]","Monkley Dump","male",176,188.261363636364,12.8880847014879,616.056818181818,31.7716344125818,2.39487705279267,620.750777205292,611.362859158344
"1983","63","6[3]","Monkley Dump","female",33,179.181818181818,11.8808000189764,628.757575757576,29.7069334321029,5.17131333749243,638.893349899061,618.621801616091
"1983","63","6[3]","Monkley Dump","male",57,182.350877192982,11.7222182628761,658.035087719298,22.59817068472,2.99320082823904,663.901761342647,652.16841409595
"1984","42","4[2]","Monkley Dump","female",125,187.048,11.0050252450942,562.136,28.2324293059618,2.52518524392351,567.08536307809,557.18663692191
"1984","42","4[2]","Monkley Dump","male",64,191.34375,10.6386816673424,585.4375,46.2604342584219,5.78255428230274,596.771306393313,574.103693606687
"1984","52","5[2]","Monkley Dump","female",111,181.315315315315,14.5245760269727,627.495495495495,27.627678438273,2.62230318937658,632.635209746674,622.355781244317
"1984","52","5[2]","Monkley Dump","male",83,184.289156626506,12.4670591525906,660.843373493976,32.2325702295474,3.53798421881199,667.777822562847,653.908924425104
"1984","53","5[3]","Monkley Dump","female",369,192.539295392954,11.3042989389957,592.268292682927,29.0439340662476,1.51196681439018,595.231747639132,589.304837726722
"1984","53","5[3]","Monkley Dump","male",218,191.339449541284,11.246070636659,618.605504587156,33.5116785059775,2.26969726418434,623.054111224957,614.156897949355
"1984","63","6[3]","Monkley Dump","female",45,184.688888888889,17.3936015171492,636.4,34.8590669045307,5.19648288204958,646.585106448817,626.214893551183
"1984","63","6[3]","Monkley Dump","male",49,186.836734693878,16.5054876465065,677.918367346939,33.8838928884937,4.84055612692767,687.405857355717,668.430877338161
"1985","42","4[2]","Monkley Dump","female",607,192.423393739703,11.2459884896967,543.739703459638,31.2074627495581,1.26667183887102,546.222380263825,541.25702665545
"1985","42","4[2]","Monkley Dump","male",552,194.045289855072,11.0809484607864,568.572463768116,40.0673457897765,1.70537948868582,571.91500756594,565.229919970292
"1985","52","5[2]","Monkley Dump","female",126,179.420634920635,12.2705195812423,578.849206349206,38.5596820443981,3.43516950364469,585.58213857635,572.116274122063
"1985","52","5[2]","Monkley Dump","male",98,184.979591836735,14.9666154895864,599.112244897959,42.3410021973196,4.27708711085132,607.495335635228,590.729154160691
"1985","53","5[3]","Monkley Dump","female",250,189.292,12.2132464790584,551.316,31.5389754413099,1.99469994925307,555.225611900536,547.406388099464
"1985","53","5[3]","Monkley Dump","male",209,194.789473684211,11.880562835125,583.181818181818,42.7033084484979,2.95384961087603,588.971363419135,577.392272944501
"1985","63","6[3]","Monkley Dump","female",44,184.863636363636,12.7527305039569,579.909090909091,52.5444742660779,7.92137754304842,595.434990893466,564.383190924716
"1985","63","6[3]","Monkley Dump","male",71,193.323943661972,13.3135534034063,611.56338028169,52.738365648431,6.25889250346787,623.830809588487,599.295950974893
"1986","42","4[2]","Monkley Dump","female",143,192.713286713287,12.0138548994058,584.545454545455,33.5822990079317,2.80829292230519,590.049708673173,579.041200417736
"1986","42","4[2]","Monkley Dump","male",100,195.67,11.9747672422077,592.3,38.4062547515428,3.84062547515428,599.827625931302,584.772374068698
"1986","52","5[2]","Monkley Dump","female",245,189.424489795918,12.8314823296262,636.665306122449,28.9772773544586,1.8512903419267,640.293835192625,633.036777052273
"1986","52","5[2]","Monkley Dump","male",246,193.49593495935,11.7009498890456,658.849593495935,32.6568700750606,2.08212598813936,662.930560432688,654.768626559182
"1986","53","5[3]","Monkley Dump","female",268,193.820895522388,11.8377614205439,600.361940298507,27.080258837261,1.65419008758655,603.604152870177,597.119727726838
"1986","53","5[3]","Monkley Dump","male",183,196.967213114754,12.5044614628664,621.79781420765,33.2580254815635,2.45850398659209,626.616482021371,616.97914639393
"1986","63","6[3]","Monkley Dump","female",49,193.551020408163,14.4540381100603,662.918367346939,27.5830841388748,3.94044059126782,670.641630905824,655.195103788054
"1986","63","6[3]","Monkley Dump","male",83,199.542168674699,13.3172373213682,682.674698795181,38.2794947445231,4.20172041341182,690.910070805468,674.439326784894
"1987","42","4[2]","Monkley Dump","female",83,192.542168674699,9.30552052884014,561.951807228916,31.7220795670767,3.48195058901425,568.776430383384,555.127184074448
"1987","42","4[2]","Monkley Dump","male",36,193.361111111111,9.27100789027748,575.75,36.2336662708671,6.03894437847785,587.586330981817,563.913669018183
"1987","52","5[2]","Monkley Dump","female",147,190.959183673469,12.135015310634,623.993197278912,26.7969269856037,2.21017328694186,628.325136921318,619.661257636506
"1987","52","5[2]","Monkley Dump","male",158,192.854430379747,11.2707422084015,654.550632911392,27.6250019381166,2.19772715172374,658.858178128771,650.243087694014
"1987","53","5[3]","Monkley Dump","female",213,191.920187793427,12.1732081306031,602.619718309859,28.0804267074277,1.9240391347069,606.390835013885,598.848601605834
"1987","53","5[3]","Monkley Dump","male",138,192.572463768116,10.9377052805992,622.166666666667,27.9920696103479,2.38284320652621,626.837039351458,617.496293981875
"1987","63","6[3]","Monkley Dump","female",21,186.047619047619,13.5221159234648,649.142857142857,36.632343242394,7.99383265675594,664.810769150099,633.474945135615
"1987","63","6[3]","Monkley Dump","male",34,195.176470588235,11.7948899778683,672.323529411765,27.1814560096059,4.66158124776075,681.460228657376,663.186830166154
"1988","42","4[2]","Monkley Dump","female",143,189.608391608392,10.0785890507557,568.020979020979,27.3903623770742,2.29049716890272,572.510353472028,563.53160456993
"1988","42","4[2]","Monkley Dump","male",71,194.253521126761,8.97571057252239,595.112676056338,35.6380812758225,4.2294621191368,603.402421809846,586.82293030283
"1988","52","5[2]","Monkley Dump","female",91,182.340659340659,9.7584376939706,627.527472527473,29.3057979319757,3.07208236001267,633.548753953097,621.506191101848
"1988","52","5[2]","Monkley Dump","male",75,187.706666666667,10.0992016453715,653.706666666667,24.6991483239388,2.85201198671611,659.29661016063,648.116723172703
"1988","53","5[3]","Monkley Dump","female",361,188.495844875346,9.30057402160883,583.005540166205,26.7639884982117,1.40863097359009,585.766456874442,580.244623457968
"1988","53","5[3]","Monkley Dump","male",153,193.928104575163,9.72659442697632,610.869281045752,30.5544580282609,2.47018152517689,615.710836835098,606.027725256405
"1988","63","6[3]","Monkley Dump","female",34,183.764705882353,10.5688473713721,645.617647058824,26.497586746472,4.54429863671084,654.524472386777,636.71082173087
"1988","63","6[3]","Monkley Dump","male",36,188.277777777778,11.4981019827774,679.472222222222,34.1714050140599,5.69523416900999,690.634881193482,668.309563250963
"1989","42","4[2]","Monkley Dump","female",300,194.973333333333,10.0672964135935,565.593333333333,30.433236686331,1.75706373931648,569.037178262394,562.149488404273
"1989","42","4[2]","Monkley Dump","male",151,196.423841059603,11.3668741443974,583.913907284768,34.8317748418215,2.83456963647899,589.469663772267,578.358150797269
"1989","52","5[2]","Monkley Dump","female",98,192.428571428571,16.506793353166,642.397959183673,42.574310969821,4.30065485587217,650.827242701183,633.968675666164
"1989","52","5[2]","Monkley Dump","male",73,190.452054794521,14.3856034283222,671.219178082192,39.4835572581741,4.6212008368808,680.276731722478,662.161624441905
"1989","53","5[3]","Monkley Dump","female",111,193.495495495496,12.1766347596712,586.522522522523,29.9596233884713,2.84364160889011,592.096060075947,580.948984969098
"1989","53","5[3]","Monkley Dump","male",47,195.382978723404,13.2066406081074,612.234042553191,42.3372653025972,6.17552484340744,624.33807124627,600.130013860113
"1989","63","6[3]","Monkley Dump","female",61,191.885245901639,13.4500289474976,658.114754098361,47.7636885652186,6.11551365797713,670.101160867996,646.128347328725
"1989","63","6[3]","Monkley Dump","male",70,187.914285714286,12.5036143842813,699.185714285714,33.7481262419815,4.03367259958451,707.0917125809,691.279715990529
"1990","42","4[2]","Monkley Dump","female",152,191.769736842105,13.1262188433053,561.151315789474,31.8539215189908,2.58369420869924,566.215356438524,556.087275140423
"1990","42","4[2]","Monkley Dump","male",66,188.984848484848,14.2747678674295,590.075757575758,35.6346031509394,4.38631643230596,598.672937783077,581.478577368438
"1990","52","5[2]","Monkley Dump","female",124,192.362903225806,13.0983364409002,617.16935483871,29.4081792101863,2.64093245455151,622.345582449631,611.993127227789
"1990","52","5[2]","Monkley Dump","male",98,191.285714285714,13.0826082711078,654.816326530612,25.565096590588,2.58246473727055,659.877957415663,649.754695645562
"1990","53","5[3]","Monkley Dump","female",367,190.299727520436,13.7817720327507,574.297002724796,28.8670698761103,1.50684878183379,577.25042633719,571.343579112401
"1990","53","5[3]","Monkley Dump","male",207,187.463768115942,13.2675014037824,595.309178743961,32.9892754388825,2.29291314610201,599.803288510321,590.815068977601
"1990","63","6[3]","Monkley Dump","female",51,194.607843137255,12.6064720383977,625.450980392157,27.8763797688941,3.90347394051837,633.101789315573,617.800171468741
"1990","63","6[3]","Monkley Dump","male",50,190.9,13.5770664981018,664.16,30.4392067262347,4.30475389801194,672.597317640103,655.722682359897
"1991","42","4[2]","Monkley Dump","female",555,187.176576576577,10.6252793970906,572.807207207207,26.2402249694273,1.11383551800266,574.990324822492,570.624089591922
"1991","42","4[2]","Monkley Dump","male",268,187.966417910448,11.2544119956472,591.847014925373,35.9377701644007,2.19524870619472,596.149702389515,587.544327461232
"1991","52","5[2]","Monkley Dump","female",71,186.112676056338,13.9145856627134,624.084507042254,28.3537583696076,3.36497203739107,630.67985223554,617.489161848967
"1991","52","5[2]","Monkley Dump","male",80,189.2,13.0659476250968,656.9625,34.9645186337684,3.90915202328321,664.624437965635,649.300562034365
"1991","53","5[3]","Monkley Dump","female",431,190.816705336427,12.3050868401326,583.22505800464,28.7882069432651,1.38667913491947,585.942949109083,580.507166900198
"1991","53","5[3]","Monkley Dump","male",201,190.721393034826,12.3224181900206,607.701492537313,26.0965600752512,1.8407094238069,611.309283007975,604.093702066652
"1991","63","6[3]","Monkley Dump","female",41,186.829268292683,12.8197161416008,633.121951219512,34.3840043639126,5.36987931030648,643.646914667713,622.596987771312
"1991","63","6[3]","Monkley Dump","male",59,188.542372881356,13.6474350677161,656.64406779661,28.6559632789338,3.73068865239087,663.956217555296,649.331918037924
"1992","42","4[2]","Monkley Dump","female",575,186.142608695652,11.5836832623103,573.253913043478,21.5057292704953,0.896850907541484,575.01174082226,571.496085264697
"1992","42","4[2]","Monkley Dump","male",384,185.447916666667,10.9598076936748,596.3203125,26.1768239811519,1.33583045500984,598.938540191819,593.702084808181
"1992","52","5[2]","Monkley Dump","female",85,185.164705882353,12.2297909677494,623.776470588235,27.9720849243314,3.03399859438877,629.723107833237,617.829833343233
"1992","52","5[2]","Monkley Dump","male",118,184.610169491525,12.8482490065818,649.5,29.1655311134257,2.68490476605436,654.762413341467,644.237586658533
"1992","53","5[3]","Monkley Dump","female",358,198.351955307263,15.4279434385499,596.659217877095,29.2170676770321,1.54417000869921,599.685791094145,593.632644660045
"1992","53","5[3]","Monkley Dump","male",212,192.735849056604,15.2956964407457,616.801886792453,33.1746548066687,2.27844464652355,621.267638299639,612.336135285267
"1992","63","6[3]","Monkley Dump","female",30,202.233333333333,15.1468292649521,643.733333333333,42.3075222245597,7.72426142484749,658.872885726034,628.593780940632
"1992","63","6[3]","Monkley Dump","male",38,192.157894736842,15.8754039161885,656.973684210526,35.9462713490229,5.8312552225905,668.402944446804,645.544423974249
"1993","42","4[2]","Monkley Dump","female",393,193.964376590331,12.9415386107263,564.531806615776,27.6294657678278,1.39372218293132,567.263502094321,561.800111137231
"1993","42","4[2]","Monkley Dump","male",264,196.200757575758,11.6772763388497,579.424242424242,31.8470969630707,1.96005332427388,583.265946939819,575.582537908666
"1993","52","5[2]","Monkley Dump","female",136,181.463235294118,14.8128613227306,614.227941176471,31.8784652522821,2.73355584364051,619.585710630006,608.870171722935
"1993","52","5[2]","Monkley Dump","male",147,186.972789115646,16.0038289845759,648.068027210884,36.547522050055,3.01438881340186,653.976229285152,642.159825136617
"1993","53","5[3]","Monkley Dump","female",414,196.526570048309,16.3245835597926,590.038647342995,26.2601707100386,1.29061697948321,592.568256622782,587.509038063208
"1993","53","5[3]","Monkley Dump","male",319,202.595611285266,16.3788513984176,613.614420062696,30.987295716316,1.73495548063397,617.014932804738,610.213907320653
"1993","63","6[3]","Monkley Dump","female",22,195.227272727273,18.3015269156944,623.772727272727,30.9114431241461,6.59034181765365,636.689797235328,610.855657310126
"1993","63","6[3]","Monkley Dump","male",27,198.592592592593,20.6663220263516,659.148148148148,32.9016058804987,6.33191700395897,671.558705475908,646.737590820389
"1994","42","4[2]","Nisga'a","female",137,204.197080291971,18.3486813983916,564.379562043796,42.1108710616569,3.59777451646497,571.431200096067,557.327923991524
"1994","42","4[2]","Nisga'a","male",77,207.077922077922,19.080002092137,597.142857142857,46.3356502188435,5.28043740957155,607.492514465617,586.793199820097
"1994","52","5[2]","Nisga'a","female",287,190.393728222997,21.1850412912813,615.95818815331,35.5039394178766,2.09573127964316,620.065821461411,611.850554845209
"1994","52","5[2]","Nisga'a","male",286,198.625874125874,21.2078244855209,639.475524475524,39.355390574454,2.32713302956665,644.036705213475,634.914343737574
"1994","53","5[3]","Nisga'a","female",297,210.804713804714,19.3183389800526,592.188552188552,40.9051903581269,2.37355988465478,596.840729562476,587.536374814629
"1994","53","5[3]","Nisga'a","male",244,217.08606557377,19.1306094141131,615.696721311475,42.1530406606995,2.69857190294023,620.985922241238,610.407520381713
"1994","63","6[3]","Nisga'a","female",56,198.857142857143,26.2342098458057,638.035714285714,35.645713390489,4.76335881479821,647.371897562719,628.69953100871
"1994","63","6[3]","Nisga'a","male",93,210.731182795699,20.7716046694113,654.516129032258,46.8001330598317,4.85294772900019,664.027906581098,645.004351483418
"1995","42","4[2]","Nisga'a","female",472,195.595338983051,19.2377961837625,573.029661016949,31.7857605671434,1.46305821943528,575.897255127042,570.162066906856
"1995","42","4[2]","Nisga'a","male",286,199.447552447552,18.3077697326834,583.653846153846,34.3208151647983,2.02943234473953,587.631533549536,579.676158758157
"1995","52","5[2]","Nisga'a","female",86,195.046511627907,21.2159246387315,623.837209302326,36.691675755782,3.95656515022734,631.592076996771,616.08234160788
"1995","52","5[2]","Nisga'a","male",81,205.827160493827,18.0857610590879,644.691358024691,37.4194608376807,4.15771787085341,652.840485051564,636.542230997819
"1995","53","5[3]","Nisga'a","female",462,212.764069264069,20.5190395447499,595.746753246753,30.0277301387937,1.39701643841269,598.484905466042,593.008601027464
"1995","53","5[3]","Nisga'a","male",289,213.110726643599,18.7326268353029,616.608996539792,37.4317349303014,2.20186676060597,620.92465539058,612.293337689005
"1995","63","6[3]","Nisga'a","female",68,212.647058823529,20.7916205178356,639.411764705882,43.9430551774893,5.32887817673922,649.856365932291,628.967163479473
"1995","63","6[3]","Nisga'a","male",78,209.525641025641,16.1371752456378,675,37.0590963648147,4.19611637200312,683.224388089126,666.775611910874
"1996","42","4[2]","Nisga'a","female",69,206.188405797101,15.7743978745147,591.159420289855,44.3427901124085,5.33824461588551,601.622379736991,580.696460842719
"1996","42","4[2]","Nisga'a","male",62,205.91935483871,15.4689518619747,622.41935483871,54.7628414125577,6.95488781428612,636.05093495471,608.787774722709
"1996","52","5[2]","Nisga'a","female",154,183.305194805195,19.7054545788186,639.285714285714,29.8603972511463,2.4062193819894,644.001904274414,634.569524297015
"1996","52","5[2]","Nisga'a","male",269,182.739776951673,17.257248572941,665.501858736059,34.1013223071976,2.0791943169902,669.57707959736,661.426637874759
"1996","53","5[3]","Nisga'a","female",341,206.519061583578,17.4377148816367,607.214076246334,33.044238281877,1.78944582881962,610.721390070821,603.706762421848
"1996","53","5[3]","Nisga'a","male",261,205.567049808429,17.3249571681514,629.080459770115,40.6002704777286,2.5130936521472,634.006123328323,624.154796211907
"1996","63","6[3]","Nisga'a","female",31,212.483870967742,16.8064887622647,648.064516129032,45.3445590149255,8.14412321714662,664.02699763464,632.102034623425
"1996","63","6[3]","Nisga'a","male",68,214.191176470588,21.3955340248193,692.794117647059,43.1189118821011,5.22893612210598,703.042832446386,682.545402847731
"1997","42","4[2]","Nisga'a","female",207,204.463768115942,16.4852800272557,574.492753623188,39.9831116733025,2.77901836757909,579.939629623643,569.045877622733
"1997","42","4[2]","Nisga'a","male",194,203.685567010309,19.2256601505919,600.927835051546,45.4586864588422,3.26374348231715,607.324772276888,594.530897826205
"1997","52","5[2]","Nisga'a","female",105,212.019047619048,20.6332353965732,630.761904761905,36.8389227191326,3.59511073689469,637.808321806218,623.715487717591
"1997","52","5[2]","Nisga'a","male",184,208.597826086957,20.0984243639879,653.532608695652,39.366833308538,2.9021614553173,659.220845148074,647.84437224323
"1997","53","5[3]","Nisga'a","female",228,211.907894736842,19.0208633180337,612.675438596491,36.8033219181648,2.43735953640452,617.452663287844,607.898213905138
"1997","53","5[3]","Nisga'a","male",206,210.95145631068,18.2932100642337,637.378640776699,39.7052841614139,2.76639823170871,642.800781310848,631.95650024255
"1997","63","6[3]","Nisga'a","female",78,222.525641025641,17.3794357947774,618.333333333333,42.9562346492112,4.86383579666282,627.866451494792,608.800215171874
"1997","63","6[3]","Nisga'a","male",139,219.287769784173,18.8780390026162,667.05035971223,50.1223609650448,4.25132316999745,675.382953125425,658.717766299035
"1998","42","4[2]","Nisga'a","female",188,194.377659574468,17.4901326146528,573.829787234043,34.9516513416075,2.54911116289047,578.826045113308,568.833529354777
"1998","42","4[2]","Nisga'a","male",124,201.532258064516,23.6775202928308,590.564516129032,55.2349367959573,4.96024375283387,600.286593884587,580.842438373478
"1998","52","5[2]","Nisga'a","female",281,193.455516014235,21.3372322102351,621.637010676157,37.8364419522166,2.25713289271721,626.060991145882,617.213030206431
"1998","52","5[2]","Nisga'a","male",283,193.420494699647,18.4312948032198,639.081272084806,41.4695107492278,2.46510654001824,643.912880903241,634.24966326637
"1998","53","5[3]","Nisga'a","female",420,211.464285714286,24.9769566490874,596.952380952381,34.9188984542449,1.703867777439,600.291961796161,593.6128001086
"1998","53","5[3]","Nisga'a","male",274,215.054744525547,23.7955407858238,613.905109489051,44.3397444831435,2.67866192548818,619.155286863008,608.654932115094
"1998","63","6[3]","Nisga'a","female",63,209.952380952381,25.8216142091981,629.52380952381,36.2085612505399,4.56184992382755,638.465035374512,620.582583673107
"1998","63","6[3]","Nisga'a","male",74,210.662162162162,23.5600526937494,657.702702702703,40.9994085255464,4.76608443098799,667.044228187439,648.361177217966
"1999","42","4[2]","Nisga'a","female",356,196.542134831461,13.3049146884253,580.056179775281,32.4666188874741,1.72072735958485,583.428805400067,576.683554150495
"1999","42","4[2]","Nisga'a","male",279,197.706093189964,15.7806342070557,584.695340501792,42.9885840602589,2.57365920794873,589.739712549372,579.650968454213
"1999","52","5[2]","Nisga'a","female",140,186.807142857143,15.8703816387868,637,31.5931874998848,2.67011168359634,642.233418899849,631.766581100151
"1999","52","5[2]","Nisga'a","male",141,191.13475177305,13.3722633291858,654.68085106383,34.5492028332547,2.90956775373423,660.383603861149,648.978098266511
"1999","53","5[3]","Nisga'a","female",483,201.610766045549,16.6809718425254,596.604554865424,35.2004181763665,1.6016744859639,599.743836857914,593.465272872935
"1999","53","5[3]","Nisga'a","male",393,200.394402035623,18.1915732120615,602.748091603053,38.7835457519504,1.95637108952594,606.582578938524,598.913604267583
"1999","63","6[3]","Nisga'a","female",50,205.74,20.5811584132831,648,38.2793171627836,5.41351294899898,658.610485380038,637.389514619962
"1999","63","6[3]","Nisga'a","male",61,207.688524590164,22.5651213037633,670.327868852459,36.5589575487209,4.68089485813743,679.502422774408,661.15331493051
"2000","42","4[2]","Nisga'a","female",315,207.298412698413,23.5897762864159,585.333333333333,39.5854312775136,2.23038637796359,589.704890634142,580.961776032525
"2000","42","4[2]","Nisga'a","male",285,206.080701754386,21.1011267187698,592.877192982456,53.2017387514489,3.15139902442531,599.05393507033,586.700450894582
"2000","52","5[2]","Nisga'a","female",115,189.869565217391,18.8891139813991,643.652173913043,39.9194459666624,3.72250753062021,650.948288673059,636.356059153028
"2000","52","5[2]","Nisga'a","male",107,190.177570093458,17.6217131735801,665.88785046729,37.1115928342399,3.58771309594653,672.919768135345,658.855932799234
"2000","53","5[3]","Nisga'a","female",175,202.205714285714,19.5428492207514,605.142857142857,36.2598721057197,2.74098869036407,610.515194975971,599.770519309744
"2000","53","5[3]","Nisga'a","male",193,202.134715025907,19.1814930077642,615.388601036269,39.5281976701891,2.84530192817099,620.965392815485,609.811809257054
